timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
260694999,-33.938584947257944,18.874167208114862,132.42116,158.52827,-0.0,1.0878955,1.4079211,132.2831,2,0,1,0
260705000,-33.93858492950224,18.874167228414386,132.42346,158.53058,-0.0,1.0881253,1.4080932,132.2831,2,0,1,0
260715003,-33.93858491172831,18.874167247906264,132.4257,158.53282,-0.0,1.0883572,1.4082661,132.2831,2,0,1,0
260725008,-33.93858489372817,18.8741672670079,132.42786,158.53497,-0.0,1.0885911,1.4084395,132.2831,2,0,1,0
260735012,-33.938584875683006,18.874167286307237,132.42995,158.53706,-0.0,1.088827,1.4086136,132.2831,2,0,1,0
260745017,-33.93858485763677,18.87416730605498,132.4329,158.54002,-0.0,1.0890651,1.4077389,132.2831,2,0,1,0
260755022,-33.93858483936325,18.87416732523931,132.43578,158.5429,-0.0,1.0893053,1.4079117,132.2831,2,0,1,0
260765027,-33.93858482128592,18.874167344141938,132.43857,158.53981,-0.0,1.0895474,1.4080851,132.2831,2,0,1,0
260775032,-33.9385848035077,18.874167363381833,132.44131,158.54256,-0.0,1.0897918,1.4082592,132.2831,2,0,1,0
260785036,-33.938584785910656,18.874167382762586,132.44406,158.5453,-0.0,1.0900383,1.4084339,132.2831,2,0,1,0
260795040,-33.938584768562336,18.874167401267208,132.44675,158.54799,-0.0,1.090287,1.4086093,132.2831,2,0,1,0
260805044,-33.93858475126549,18.874167420862467,132.44934,158.55058,-0.0,1.0905378,1.4087853,132.2831,2,0,1,0
260815086,-33.938584734603296,18.874167443759355,132.45204,158.55328,-0.0,1.0861188,1.4079142,132.2831,2,0,1,0
260825053,-33.938584718479284,18.87416746627116,132.45474,158.55598,-0.0,1.0863329,1.4080845,132.2831,2,0,1,0
260835058,-33.93858470233705,18.87416748945104,132.45808,158.55933,-0.0,1.0865489,1.407222,132.2831,2,0,1,0
260845063,-33.93858468623663,18.8741675123531,132.46129,158.56253,-0.0,1.0867668,1.4073912,132.2831,2,0,1,0
260855067,-33.938584670380635,18.874167536155834,132.46442,158.56566,-0.0,1.0869868,1.4075611,132.2831,2,0,1,0
260865072,-33.93858465492346,18.874167559555396,132.46758,158.56882,-0.0,1.0872086,1.4077314,132.2831,2,0,1,0
260875077,-33.93858464001626,18.874167583063507,132.47067,158.57191,-0.0,1.0874326,1.4079025,132.2831,2,0,1,0
260885081,-33.93858462561186,18.87416760619687,132.47366,158.5749,-0.0,1.0876585,1.4080741,132.2831,2,0,1,0
260895085,-33.93858461190002,18.874167629452995,132.47658,158.57782,-0.0,1.0878866,1.4082465,132.2831,2,0,1,0
260905091,-33.938584598645946,18.87416765292492,132.47946,158.5807,-0.0,1.0881165,1.4084195,132.2831,2,0,1,0
260915094,-33.9385845857446,18.87416767677676,132.48308,158.58432,-0.0,1.0883485,1.4075495,132.2831,2,0,1,0
260925100,-33.93858457272532,18.874167701038235,132.48659,158.58783,-0.0,1.0885828,1.4077212,132.2831,2,0,1,0
260935103,-33.93858455925256,18.874167725599506,132.4899,158.59114,-0.0,1.0888189,1.4078934,132.2831,2,0,1,0
260945108,-33.93858454541528,18.87416774996436,132.49309,158.59433,-0.0,1.0890573,1.4080664,132.2831,2,0,1,0
260955114,-33.93858453162519,18.874167774017785,132.49615,158.5974,-0.0,1.0892979,1.4082401,132.2831,2,0,1,0
260965117,-33.93858451820602,18.874167796816465,132.4992,158.5933,-0.0,1.0895406,1.4084144,132.2831,2,0,1,0
260975122,-33.93858450508703,18.874167819588006,132.50218,158.59628,-0.0,1.0897855,1.4085892,132.2831,2,0,1,0
260985127,-33.938584491341956,18.874167842119196,132.50502,158.59912,-0.0,1.0900326,1.4087647,132.2831,2,0,1,0
260995131,-33.93858447667812,18.874167865491618,132.5077,158.6018,-0.0,1.0902818,1.408941,132.2831,2,0,1,0
261005136,-33.938584461284194,18.874167888217936,132.51123,158.60533,-0.0,1.0905333,1.4080585,132.2831,2,0,1,0
261015140,-33.938584446938755,18.87416791074266,132.51459,158.60869,-0.0,1.0861094,1.4072071,132.2831,2,0,1,0
