timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
10426868,0.0,0.0,0.018820725,0.0,0.9999557,0.0,0.0,0.009410224,0.0,0.0,-0.0,0,0,0,0,0
10431871,0.0,0.0,0.018827327,0.0,0.9999557,0.0,0.0,0.0094135245,0.0,0.0,-0.0,0,0,0,0,0
10436905,0.0,0.0,0.018837348,0.0,0.99995565,0.0,0.0,0.009418534,0.0,0.0,-0.0,0,0,0,0,0
10441834,0.0,0.0,0.018852957,0.0,0.9999556,0.0,0.0,0.009426339,0.0,0.0,-0.0,0,0,0,0,0
10446847,0.0,0.0,0.018863017,0.0,0.99995553,0.0,0.0,0.009431369,0.0,0.0,-0.0,0,0,0,0,0
10451849,0.0,0.0,0.018877631,0.0,0.9999555,0.0,0.0,0.009438676,0.0,0.0,-0.0,0,0,0,0,0
10456893,0.0,0.0,0.018888917,0.0,0.9999554,0.0,0.0,0.009444318,0.0,0.0,-0.0,0,0,0,0,0
10461830,0.0,0.0,0.018905448,0.0,0.9999553,0.0,0.0,0.009452583,0.0,0.0,-0.0,0,0,0,0,0
10466891,0.0,0.0,0.018917847,0.0,0.99995524,0.0,0.0,0.009458783,0.0,0.0,-0.0,0,0,0,0,0
10471856,0.0,0.0,0.0189187,0.0,0.99995524,0.0,0.0,0.00945921,0.0,0.0,-0.0,0,0,0,0,0
10476845,0.0,0.0,0.01893052,0.0,0.9999552,0.0,0.0,0.009465119,0.0,0.0,-0.0,0,0,0,0,0
10481952,0.0,0.0,0.01894678,0.0,0.9999551,0.0,0.0,0.009473248,0.0,0.0,-0.0,0,0,0,0,0
10486833,0.0,0.0,0.018962206,0.0,0.99995506,0.0,0.0,0.009480961,0.0,0.0,-0.0,0,0,0,0,0
10491812,0.0,0.0,0.018980596,0.0,0.99995494,0.0,0.0,0.009490156,0.0,0.0,-0.0,0,0,0,0,0
10496793,0.0,0.0,0.018985221,0.0,0.99995494,0.0,0.0,0.009492468,0.0,0.0,-0.0,0,0,0,0,0
10501798,0.0,0.0,0.01899553,0.0,0.9999549,0.0,0.0,0.009497623,0.0,0.0,-0.0,0,0,0,0,0
10506798,0.0,0.0,0.018997956,0.0,0.9999549,0.0,0.0,0.009498836,0.0,0.0,-0.0,0,0,0,0,0
10511800,0.0,0.0,0.019008322,0.0,0.9999548,0.0,0.0,0.009504017,0.0,0.0,-0.0,0,0,0,0,0
10516901,0.0,0.0,0.019022739,0.0,0.99995476,0.0,0.0,0.009511226,0.0,0.0,-0.0,0,0,0,0,0
10521791,0.0,0.0,0.019036198,0.0,0.9999547,0.0,0.0,0.009517956,0.0,0.0,-0.0,0,0,0,0,0
10526924,0.0,0.0,0.019049611,0.0,0.99995464,0.0,0.0,0.009524661,0.0,0.0,-0.0,0,0,0,0,0
10531865,0.0,0.0,0.019061698,0.0,0.9999546,0.0,0.0,0.0095307045,0.0,0.0,-0.0,0,0,0,0,0
10536887,0.0,0.0,0.019069653,0.0,0.9999545,0.0,0.0,0.009534682,0.0,0.0,-0.0,0,0,0,0,0
10541901,0.0,0.0,0.019083733,0.0,0.99995446,0.0,0.0,0.009541722,0.0,0.0,-0.0,0,0,0,0,0
