timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10290833,0.9998521,-0.016101722,0.004961226,0.0034659416,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10295837,0.9998522,-0.016098242,0.0049622986,0.003459325,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10300835,0.9998522,-0.01609921,0.0049615563,0.0034551998,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10305836,0.9998522,-0.016097736,0.0049622017,0.0034515578,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10310839,0.9998521,-0.01610017,0.004964398,0.003448399,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10315837,0.9998521,-0.016101928,0.0049649207,0.0034437487,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10320837,0.99985224,-0.016101457,0.0049640345,0.0034352825,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10325839,0.9998522,-0.016103333,0.004965992,0.0034256498,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10330840,0.99985224,-0.016100725,0.00496439,0.0034189248,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10335840,0.99985224,-0.016101643,0.0049633584,0.0034128916,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10340841,0.99985236,-0.01610107,0.0049617523,0.003409256,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10345842,0.9998522,-0.016103469,0.0049658143,0.00340252,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10350843,0.9998523,-0.01610232,0.004964313,0.0034001807,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10355843,0.99985236,-0.01609978,0.004965725,0.0033976668,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10360844,0.9998523,-0.016103964,0.004966073,0.0033930358,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10365846,0.99985224,-0.016106846,0.0049646576,0.003390264,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10370846,0.9998522,-0.016109422,0.0049668313,0.0033888365,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10375847,0.99985224,-0.016107215,0.00496918,0.0033899297,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10380847,0.99985224,-0.016107768,0.004968236,0.0033960184,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10385848,0.99985224,-0.016106263,0.004967905,0.0034026376,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10390849,0.9998522,-0.016108504,0.0049673948,0.00340683,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10395853,0.9998522,-0.016101925,0.0049686492,0.0034111293,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10400899,0.99985224,-0.016099658,0.004970043,0.0034161764,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10405886,0.9998522,-0.016102128,0.0049696113,0.0034220866,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10410873,0.9998521,-0.016101653,0.0049737343,0.003431565,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10415866,0.9998521,-0.016101837,0.0049748924,0.0034383365,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10420869,0.99985206,-0.016100995,0.004975683,0.0034517797,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10425903,0.99985206,-0.016101789,0.004974864,0.003459018,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10430895,0.999852,-0.016104352,0.0049746213,0.00346658,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10435877,0.99985194,-0.016107371,0.0049748695,0.0034738446,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10440852,0.9998519,-0.016105795,0.004972429,0.003489563,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
10445857,0.9998519,-0.016103793,0.0049724225,0.0035070272,1.0,-1.5974568e-09,1.1647772e-09,0.00032208976,2
