timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
10490989,0.0671473,-0.036820818,-0.00025445048,0.0,0.0,-0.0
10496146,0.06715616,-0.036821496,-0.00025504304,0.0,0.0,-0.0
10501106,0.06717253,-0.036831357,-0.0002567171,0.0,0.0,-0.0
10506146,0.06717552,-0.036837984,-0.00024742106,0.0,0.0,-0.0
10511134,0.06718545,-0.036837637,-0.000247416,0.0,0.0,-0.0
10516199,0.067169845,-0.03683033,-0.0002572234,0.0,0.0,-0.0
10521119,0.06717504,-0.03682189,-0.00025257788,0.0,0.0,-0.0
10526156,0.06717635,-0.036811914,-0.00024927338,0.0,0.0,-0.0
10531131,0.067179784,-0.036804933,-0.00025408153,0.0,0.0,-0.0
10536126,0.06715594,-0.036802422,-0.0002588944,0.0,0.0,-0.0
10541149,0.067153126,-0.036786556,-0.00026062824,0.0,0.0,-0.0
10546190,0.06715277,-0.03679278,-0.00025528457,0.0,0.0,-0.0
10551152,0.06716177,-0.036798332,-0.00025543082,0.0,0.0,-0.0
10556134,0.06717858,-0.036812123,-0.00025489688,0.0,0.0,-0.0
10561189,0.067172445,-0.03681502,-0.00025141757,0.0,0.0,-0.0
10566135,0.06716429,-0.03681052,-0.00025677762,0.0,0.0,-0.0
10571114,0.06716154,-0.03682306,-0.00025154476,0.0,0.0,-0.0
10576125,0.06716172,-0.03682787,-0.00024945647,0.0,0.0,-0.0
10581119,0.067157984,-0.036844883,-0.00025385543,0.0,0.0,-0.0
10586130,0.06715373,-0.03684103,-0.00024998005,0.0,0.0,-0.0
10591144,0.06714948,-0.03683173,-0.00024612827,0.0,0.0,-0.0
10596146,0.06714346,-0.036829192,-0.000247803,0.0,0.0,-0.0
10601094,0.067143805,-0.036829647,-0.00024843792,0.0,0.0,-0.0
10606117,0.067142576,-0.03684528,-0.00024919462,0.0,0.0,-0.0
10611075,0.0671476,-0.03685095,-0.0002531187,0.0,0.0,-0.0
10616121,0.06713913,-0.036854006,-0.00024283364,0.0,0.0,-0.0
10621079,0.06713267,-0.036853574,-0.00025488896,0.0,0.0,-0.0
10626096,0.06713413,-0.03686249,-0.00025255218,0.0,0.0,-0.0
10631121,0.067114435,-0.036854886,-0.00025253987,0.0,0.0,-0.0
10636097,0.067119814,-0.036853924,-0.00025235352,0.0,0.0,-0.0
10641119,0.067109205,-0.03686057,-0.0002500044,0.0,0.0,-0.0
10646081,0.06709609,-0.036851607,-0.00025486978,0.0,0.0,-0.0
10651132,0.06710134,-0.03684241,-0.00025659893,0.0,0.0,-0.0
10656110,0.06709618,-0.036849067,-0.0002584365,0.0,0.0,-0.0
10661084,0.067097455,-0.03685134,-0.00025191926,0.0,0.0,-0.0
10666094,0.06708342,-0.036833037,-0.00025276965,0.0,0.0,-0.0
10671088,0.067088276,-0.03684048,-0.00025603807,0.0,0.0,-0.0
10676241,0.06709674,-0.03685176,-0.00025215576,0.0,0.0,-0.0
10681148,0.06708847,-0.036851306,-0.00025976656,0.0,0.0,-0.0
