timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
10431549,0.0,0.0,0.030008363,0.0,0.99988747,0.0,0.0,0.015003619,0.0,0.0,-0.0,0,0,0,0,0
10436608,0.0,0.0,0.03002457,0.0,0.99988735,0.0,0.0,0.015011721,0.0,0.0,-0.0,0,0,0,0,0
10441537,0.0,0.0,0.030048199,0.0,0.99988717,0.0,0.0,0.015023534,0.0,0.0,-0.0,0,0,0,0,0
10446599,0.0,0.0,0.030070387,0.0,0.999887,0.0,0.0,0.015034627,0.0,0.0,-0.0,0,0,0,0,0
10451553,0.0,0.0,0.030093843,0.0,0.9998868,0.0,0.0,0.015046353,0.0,0.0,-0.0,0,0,0,0,0
10456553,0.0,0.0,0.030110557,0.0,0.9998867,0.0,0.0,0.015054709,0.0,0.0,-0.0,0,0,0,0,0
10461540,0.0,0.0,0.030131057,0.0,0.9998865,0.0,0.0,0.0150649585,0.0,0.0,-0.0,0,0,0,0,0
10466563,0.0,0.0,0.030154623,0.0,0.99988633,0.0,0.0,0.015076741,0.0,0.0,-0.0,0,0,0,0,0
10471543,0.0,0.0,0.030173954,0.0,0.9998862,0.0,0.0,0.015086404,0.0,0.0,-0.0,0,0,0,0,0
10476544,0.0,0.0,0.030196002,0.0,0.99988604,0.0,0.0,0.015097427,0.0,0.0,-0.0,0,0,0,0,0
10481591,0.0,0.0,0.030220712,0.0,0.99988586,0.0,0.0,0.015109781,0.0,0.0,-0.0,0,0,0,0,0
10486540,0.0,0.0,0.03024927,0.0,0.9998856,0.0,0.0,0.015124058,0.0,0.0,-0.0,0,0,0,0,0
10491594,0.0,0.0,0.030265087,0.0,0.9998855,0.0,0.0,0.015131966,0.0,0.0,-0.0,0,0,0,0,0
10496549,0.0,0.0,0.030288398,0.0,0.9998853,0.0,0.0,0.01514362,0.0,0.0,-0.0,0,0,0,0,0
10501535,0.0,0.0,0.03031201,0.0,0.99988514,0.0,0.0,0.015155424,0.0,0.0,-0.0,0,0,0,0,0
10506573,0.0,0.0,0.030334856,0.0,0.99988496,0.0,0.0,0.015166847,0.0,0.0,-0.0,0,0,0,0,0
10511537,0.0,0.0,0.030352281,0.0,0.99988484,0.0,0.0,0.015175558,0.0,0.0,-0.0,0,0,0,0,0
10516562,0.0,0.0,0.03036942,0.0,0.9998847,0.0,0.0,0.015184126,0.0,0.0,-0.0,0,0,0,0,0
10521519,0.0,0.0,0.030386653,0.0,0.9998846,0.0,0.0,0.0151927415,0.0,0.0,-0.0,0,0,0,0,0
10526553,0.0,0.0,0.030398538,0.0,0.9998845,0.0,0.0,0.015198684,0.0,0.0,-0.0,0,0,0,0,0
10531494,0.0,0.0,0.030418053,0.0,0.99988437,0.0,0.0,0.01520844,0.0,0.0,-0.0,0,0,0,0,0
10536563,0.0,0.0,0.030436596,0.0,0.9998842,0.0,0.0,0.01521771,0.0,0.0,-0.0,0,0,0,0,0
10541502,0.0,0.0,0.030453486,0.0,0.99988407,0.0,0.0,0.015226155,0.0,0.0,-0.0,0,0,0,0,0
10546499,0.0,0.0,0.030478485,0.0,0.9998839,0.0,0.0,0.015238653,0.0,0.0,-0.0,0,0,0,0,0
10551518,0.0,0.0,0.030494496,0.0,0.9998838,0.0,0.0,0.015246658,0.0,0.0,-0.0,0,0,0,0,0
10556511,0.0,0.0,0.030515486,0.0,0.9998836,0.0,0.0,0.015257151,0.0,0.0,-0.0,0,0,0,0,0
10561541,0.0,0.0,0.030527052,0.0,0.99988353,0.0,0.0,0.015262933,0.0,0.0,-0.0,0,0,0,0,0
10566512,0.0,0.0,0.030551942,0.0,0.99988335,0.0,0.0,0.015275377,0.0,0.0,-0.0,0,0,0,0,0
10571561,0.0,0.0,0.030565642,0.0,0.99988323,0.0,0.0,0.015282226,0.0,0.0,-0.0,0,0,0,0,0
10576514,0.0,0.0,0.030578114,0.0,0.9998831,0.0,0.0,0.015288461,0.0,0.0,-0.0,0,0,0,0,0
10581560,0.0,0.0,0.030590462,0.0,0.99988306,0.0,0.0,0.015294635,0.0,0.0,-0.0,0,0,0,0,0
10586516,0.0,0.0,0.030608753,0.0,0.9998829,0.0,0.0,0.015303779,0.0,0.0,-0.0,0,0,0,0,0
10591509,0.0,0.0,0.030627377,0.0,0.99988276,0.0,0.0,0.01531309,0.0,0.0,-0.0,0,0,0,0,0
10596558,0.0,0.0,0.030646283,0.0,0.9998826,0.0,0.0,0.015322542,0.0,0.0,-0.0,0,0,0,0,0
10601513,0.0,0.0,0.030661536,0.0,0.99988246,0.0,0.0,0.0153301675,0.0,0.0,-0.0,0,0,0,0,0
10606529,0.0,0.0,0.030670883,0.0,0.9998824,0.0,0.0,0.015334841,0.0,0.0,-0.0,0,0,0,0,0
10611560,0.0,0.0,0.03068055,0.0,0.99988234,0.0,0.0,0.0153396735,0.0,0.0,-0.0,0,0,0,0,0
10616728,0.0,0.0,0.030693853,0.0,0.9998822,0.0,0.0,0.015346324,0.0,0.0,-0.0,0,0,0,0,0
10621658,0.0,0.0,0.030706245,0.0,0.99988216,0.0,0.0,0.015352519,0.0,0.0,-0.0,0,0,0,0,0
10626726,0.0,0.0,0.030714896,0.0,0.9998821,0.0,0.0,0.015356844,0.0,0.0,-0.0,0,0,0,0,0
