timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
1870994,1870164,396825,-0.57243025,0.53629214,0.12502298,nan,0,0
1882258,1881418,396825,-0.57164055,0.53629214,0.12419048,nan,0,0
1893454,1892625,396825,-0.57164055,0.53629214,0.12474547,nan,0,0
1904786,1903943,396825,-0.57164055,0.53629214,0.12446798,nan,0,0
1916013,1915184,396825,-0.57164055,0.53629214,0.12474547,nan,0,0
1927266,1926432,396825,-0.5720354,0.53629214,0.12502298,nan,0,0
1938521,1937692,396825,-0.57164055,0.53629214,0.12474547,nan,0,0
1949777,1948948,396825,-0.57164055,0.53629214,0.12474547,nan,0,0
1961052,1960195,396825,-0.5712456,0.53629214,0.12502298,nan,0,0
1972340,1971452,396825,-0.57164055,0.53629214,0.12502298,nan,0,0
1983526,1982697,396825,-0.57164055,0.53629214,0.12474547,nan,0,0
1994735,1993905,396825,-0.5720354,0.53593993,0.12530047,nan,0,0
2006025,2005194,396825,-0.5720354,0.53629214,0.12502298,nan,0,0
2017281,2016453,396825,-0.5720354,0.53629214,0.12474547,nan,0,0
2028493,2027664,396825,-0.57243025,0.53629214,0.12502298,nan,0,0
2039792,2038961,396825,-0.5728252,0.53593993,0.12613297,nan,0,0
2051129,2050234,396825,-0.5728252,0.53558785,0.12502298,nan,0,0
2062264,2061435,396825,-0.57243025,0.53558785,0.12502298,nan,0,0
2073499,2072670,396825,-0.57243025,0.53593993,0.12502298,nan,0,0
2084815,2083972,396825,-0.5728252,0.53558785,0.12502298,nan,0,0
2096013,2095184,396825,-0.57322,0.53558785,0.12530047,nan,0,0
2107319,2106470,396825,-0.57322,0.53558785,0.12557797,nan,0,0
2118520,2117687,396825,-0.5728252,0.53558785,0.12502298,nan,0,0
2129806,2128976,396825,-0.5728252,0.53593993,0.12557797,nan,0,0
2141125,2140256,396825,-0.5728252,0.53593993,0.12530047,nan,0,0
2152318,2151488,396825,-0.57243025,0.53593993,0.12557797,nan,0,0
2163579,2162749,396825,-0.57243025,0.53558785,0.12613297,nan,0,0
2174898,2174037,396825,-0.57243025,0.53558785,0.12585546,nan,0,0
2186083,2185254,396825,-0.57243025,0.53593993,0.12585546,nan,0,0
2197290,2196458,396825,-0.57243025,0.53593993,0.12585546,nan,0,0
2208667,2207781,396825,-0.57243025,0.53558785,0.12557797,nan,0,0
2219842,2219011,396825,-0.57243025,0.53558785,0.12557797,nan,0,0
2231093,2230255,396825,-0.57243025,0.53558785,0.12557797,nan,0,0
2242373,2241515,396825,-0.5728252,0.53558785,0.12585546,nan,0,0
2253633,2252778,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2264832,2264002,396825,-0.5728252,0.53558785,0.12585546,nan,0,0
2276081,2275251,396825,-0.57243025,0.53558785,0.12585546,nan,0,0
2287452,2286541,396825,-0.57243025,0.5366442,0.11975053,nan,0,0
2298617,2297788,396825,-0.5728252,0.53523564,0.12502298,nan,0,0
2309826,2308997,396825,-0.5728252,0.53558785,0.12530047,nan,0,0
2321116,2320286,396825,-0.5728252,0.53558785,0.12530047,nan,0,0
2332451,2331551,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2343589,2342760,396825,-0.5720354,0.53558785,0.12530047,nan,0,0
2354842,2354013,396825,-0.57243025,0.53558785,0.12557797,nan,0,0
2366219,2365354,396825,-0.5728252,0.53558785,0.12530047,nan,0,0
2377382,2376554,396825,-0.57243025,0.53593993,0.12502298,nan,0,0
2388593,2387760,396825,-0.5728252,0.53558785,0.12530047,nan,0,0
2399917,2399078,396825,-0.5728252,0.53593993,0.12530047,nan,0,0
2411182,2410324,396825,-0.57243025,0.53558785,0.12557797,nan,0,0
2422414,2421583,396825,-0.57243025,0.53558785,0.12613297,nan,0,0
2433653,2432824,396825,-0.57243025,0.53629214,0.12474547,nan,0,0
2444988,2444119,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2456176,2455348,396825,-0.5720354,0.53558785,0.12502298,nan,0,0
2467413,2466558,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2478670,2477841,396825,-0.57243025,0.53558785,0.12502298,nan,0,0
2489923,2489093,396825,-0.5728252,0.53558785,0.12502298,nan,0,0
2501180,2500351,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2512420,2511591,396825,-0.5728252,0.53558785,0.12446798,nan,0,0
2523628,2522799,396825,-0.5728252,0.53523564,0.12419048,nan,0,0
2534959,2534097,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2546254,2545362,396825,-0.57243025,0.53558785,0.12502298,nan,0,0
2557404,2556575,396825,-0.5720354,0.53558785,0.12474547,nan,0,0
2568639,2567810,396825,-0.5720354,0.53523564,0.12502298,nan,0,0
2580022,2579128,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2591177,2590347,396825,-0.5720354,0.53558785,0.12530047,nan,0,0
2602401,2601572,396825,-0.57243025,0.53558785,0.12557797,nan,0,0
2613787,2612889,396825,-0.57243025,0.53558785,0.12502298,nan,0,0
2625040,2624155,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2636178,2635349,396825,-0.57243025,0.53558785,0.12502298,nan,0,0
2647417,2646587,396825,-0.5720354,0.53558785,0.12446798,nan,0,0
2658787,2657893,396825,-0.57243025,0.53558785,0.12502298,nan,0,0
2669929,2669100,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2681208,2680379,396825,-0.5728252,0.53558785,0.12446798,nan,0,0
2692463,2691629,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2703719,2702885,396825,-0.5728252,0.53558785,0.12474547,nan,0,0
2714963,2714133,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2726235,2725404,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2737517,2736688,396825,-0.57243025,0.53593993,0.12474547,nan,0,0
2748721,2747890,396825,-0.5720354,0.5369964,0.119473025,nan,0,0
2759989,2759134,396825,-0.5728252,0.53523564,0.12446798,nan,0,0
2771248,2770418,396825,-0.5728252,0.53558785,0.12585546,nan,0,0
2782516,2781667,396825,-0.5728252,0.53558785,0.12502298,nan,0,0
2793706,2792877,396825,-0.5728252,0.53558785,0.12585546,nan,0,0
2805011,2804169,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2816281,2815422,396825,-0.57243025,0.53558785,0.12530047,nan,0,0
2827538,2826706,396825,-0.5720354,0.53558785,0.12474547,nan,0,0
2838772,2837932,396825,-0.5728252,0.53558785,0.12474547,nan,0,0
2849978,2849149,396825,-0.57243025,0.53558785,0.12474547,nan,0,0
2861273,2860443,396825,-0.5728252,0.53523564,0.12502298,nan,0,0
