timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1863866,0.23111899,-0.10757233,-0.29358354
1875129,0.23111899,-0.10757233,-0.2904386
1886948,0.23111899,-0.10466651,-0.2904386
1898143,0.23111899,-0.10466651,-0.28729364
1909291,0.2281454,-0.10757233,-0.28729364
1920477,0.23111899,-0.10466651,-0.29358354
1931651,0.23409258,-0.10757233,-0.28414866
1942827,0.23111899,-0.10757233,-0.28729364
1953984,0.23409258,-0.10466651,-0.29358354
1965167,0.23409258,-0.10466651,-0.2967285
1976423,0.23111899,-0.10757233,-0.2967285
1987660,0.23409258,-0.10466651,-0.2967285
1998899,0.23111899,-0.10466651,-0.2967285
2010170,0.23111899,-0.10466651,-0.2904386
2021459,0.23111899,-0.10466651,-0.29358354
2032659,0.23111899,-0.10466651,-0.29358354
2043932,0.23409258,-0.10757233,-0.28729364
2055279,0.23409258,-0.10466651,-0.2904386
2066420,0.23409258,-0.10757233,-0.28729364
2077667,0.23111899,-0.10466651,-0.28729364
2088943,0.23409258,-0.10757233,-0.28729364
2100171,0.23409258,-0.10757233,-0.28414866
2111470,0.23409258,-0.10757233,-0.28729364
2122687,0.23111899,-0.10757233,-0.2904386
2133981,0.23409258,-0.10757233,-0.28729364
2145582,0.23409258,-0.10757233,-0.2904386
2156720,0.23111899,-0.10757233,-0.29358354
2167883,0.23409258,-0.10757233,-0.2904386
2179050,0.23409258,-0.10466651,-0.2904386
2190222,0.23111899,-0.10757233,-0.2904386
2201448,0.23409258,-0.10466651,-0.29358354
2212767,0.23111899,-0.10757233,-0.28729364
2223991,0.23409258,-0.10466651,-0.2904386
2235224,0.23409258,-0.10757233,-0.2904386
2246500,0.23409258,-0.10757233,-0.2904386
2257782,0.23111899,-0.10757233,-0.2904386
2268976,0.23111899,-0.10757233,-0.29358354
2280245,0.23111899,-0.10757233,-0.29358354
2291505,0.23409258,-0.10757233,-0.28729364
2302750,0.23409258,-0.10757233,-0.2967285
2313985,0.23111899,-0.10757233,-0.29358354
2326087,0.23111899,-0.10757233,-0.2904386
2337448,0.23111899,-0.10757233,-0.2904386
2348590,0.23111899,-0.10757233,-0.2967285
2359851,0.23111899,-0.10757233,-0.2967285
2371218,0.23111899,-0.10757233,-0.2904386
2382389,0.23409258,-0.10757233,-0.29358354
2393596,0.23111899,-0.10466651,-0.2967285
2404904,0.23111899,-0.10757233,-0.2904386
2416234,0.23409258,-0.10757233,-0.2967285
2427378,0.23111899,-0.10466651,-0.29358354
2438689,0.23409258,-0.10757233,-0.29358354
2449942,0.23111899,-0.10757233,-0.29358354
2461165,0.23409258,-0.10466651,-0.2904386
2472401,0.23409258,-0.10757233,-0.2904386
2483653,0.23111899,-0.10757233,-0.28729364
2494927,0.23409258,-0.10757233,-0.2904386
2506973,0.23409258,-0.10757233,-0.2904386
2518146,0.23409258,-0.10757233,-0.2904386
2529304,0.23409258,-0.10757233,-0.29358354
