timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
10486551,0.06446276,-0.034002256,-0.00025499924,0.0,0.0,-0.0
10491604,0.06445834,-0.034007344,-0.00024227641,0.0,0.0,-0.0
10496560,0.06446038,-0.034020994,-0.00024987012,0.0,0.0,-0.0
10501545,0.06446579,-0.034024697,-0.00025021506,0.0,0.0,-0.0
10506583,0.06447445,-0.034014765,-0.00024941436,0.0,0.0,-0.0
10511547,0.064479426,-0.034004368,-0.0002439364,0.0,0.0,-0.0
10516572,0.06447482,-0.03400012,-0.00024361185,0.0,0.0,-0.0
10521530,0.06447881,-0.03398504,-0.00024361786,0.0,0.0,-0.0
10526562,0.06447138,-0.033991706,-0.00023828565,0.0,0.0,-0.0
10531504,0.064472586,-0.0339866,-0.00024589064,0.0,0.0,-0.0
10536582,0.064454615,-0.033982992,-0.00024483152,0.0,0.0,-0.0
10541513,0.06444226,-0.03398341,-0.00024313826,0.0,0.0,-0.0
10546509,0.064449556,-0.03397842,-0.00025124036,0.0,0.0,-0.0
10551529,0.06445263,-0.033983868,-0.00024229338,0.0,0.0,-0.0
10556521,0.064452805,-0.033983093,-0.0002472738,0.0,0.0,-0.0
10561550,0.06445838,-0.033983074,-0.00023786766,0.0,0.0,-0.0
10566522,0.06446087,-0.033978518,-0.0002511652,0.0,0.0,-0.0
10571579,0.064446606,-0.03396981,-0.00023987042,0.0,0.0,-0.0
10576523,0.06444123,-0.033964146,-0.00023858417,0.0,0.0,-0.0
10581569,0.06445,-0.033953793,-0.00023842434,0.0,0.0,-0.0
10586526,0.064457834,-0.033956442,-0.00024441347,0.0,0.0,-0.0
10591518,0.06446198,-0.033961177,-0.0002447881,0.0,0.0,-0.0
10596569,0.064468265,-0.033957835,-0.00024507006,0.0,0.0,-0.0
10601522,0.06445488,-0.03395853,-0.00024137882,0.0,0.0,-0.0
10606538,0.06444048,-0.033974268,-0.00023552353,0.0,0.0,-0.0
10611598,0.06444728,-0.03396993,-0.00023583678,0.0,0.0,-0.0
10616737,0.06444191,-0.033975862,-0.00023949516,0.0,0.0,-0.0
10621667,0.06445502,-0.033981837,-0.00023866967,0.0,0.0,-0.0
10626777,0.06445651,-0.033999015,-0.00023504853,0.0,0.0,-0.0
10631701,0.06446636,-0.03399795,-0.00023824495,0.0,0.0,-0.0
10636666,0.0644853,-0.033995453,-0.00023847607,0.0,0.0,-0.0
10641660,0.06449291,-0.033999257,-0.00024549913,0.0,0.0,-0.0
10646652,0.06447961,-0.034011323,-0.00023430321,0.0,0.0,-0.0
10651685,0.06447439,-0.034005187,-0.00023316694,0.0,0.0,-0.0
10656670,0.0644796,-0.033999484,-0.00023473163,0.0,0.0,-0.0
10661712,0.06448329,-0.03399127,-0.00023458328,0.0,0.0,-0.0
10666667,0.06448034,-0.033993267,-0.00023749523,0.0,0.0,-0.0
10671708,0.06447317,-0.03398894,-0.0002336825,0.0,0.0,-0.0
10676704,0.06447736,-0.033975206,-0.00022847907,0.0,0.0,-0.0
10681664,0.064482555,-0.033970185,-0.00023435934,0.0,0.0,-0.0
10686669,0.06446705,-0.033985827,-0.00023962375,0.0,0.0,-0.0
10691674,0.06445042,-0.03399224,-0.00023545371,0.0,0.0,-0.0
10696675,0.06444543,-0.033994853,-0.00023552477,0.0,0.0,-0.0
10701633,0.06442035,-0.034006365,-0.00022810532,0.0,0.0,-0.0
10706671,0.06442068,-0.034004066,-0.00023824301,0.0,0.0,-0.0
10711626,0.0644254,-0.034015667,-0.00022931593,0.0,0.0,-0.0
10716680,0.06441286,-0.03400871,-0.00023840155,0.0,0.0,-0.0
10721620,0.06439839,-0.034003306,-0.0002227991,0.0,0.0,-0.0
10726640,0.06439018,-0.03400084,-0.00023412613,0.0,0.0,-0.0
10731617,0.06438836,-0.033996314,-0.0002265148,0.0,0.0,-0.0
10736623,0.06438777,-0.03401032,-0.00023007405,0.0,0.0,-0.0
10741623,0.06439118,-0.0340115,-0.00022701127,0.0,0.0,-0.0
10746634,0.06437707,-0.034015805,-0.00022893566,0.0,0.0,-0.0
10751675,0.06438881,-0.03402273,-0.00023174637,0.0,0.0,-0.0
10756623,0.06439932,-0.034012973,-0.00022917846,0.0,0.0,-0.0
10761679,0.0643966,-0.034008745,-0.00023304211,0.0,0.0,-0.0
10766624,0.06440633,-0.034008406,-0.00022107903,0.0,0.0,-0.0
10771629,0.064412855,-0.034009118,-0.00022616259,0.0,0.0,-0.0
10776674,0.0644254,-0.0340116,-0.00023473863,0.0,0.0,-0.0
10781708,0.06443363,-0.034018658,-0.00022056844,0.0,0.0,-0.0
10786715,0.06442305,-0.03403711,-0.00022131941,0.0,0.0,-0.0
10791689,0.06444419,-0.034037337,-0.00023163896,0.0,0.0,-0.0
10796748,0.064432144,-0.034031034,-0.00023132077,0.0,0.0,-0.0
10801700,0.064439416,-0.034023527,-0.00022939529,0.0,0.0,-0.0
10806717,0.064448886,-0.034040667,-0.00022301974,0.0,0.0,-0.0
10811773,0.064436406,-0.034056667,-0.00022056242,0.0,0.0,-0.0
10816698,0.064440824,-0.03405956,-0.00022795136,0.0,0.0,-0.0
10821689,0.06443497,-0.034080625,-0.00022874409,0.0,0.0,-0.0
10826699,0.06444506,-0.03407725,-0.00022532599,0.0,0.0,-0.0
10831722,0.06445363,-0.034074996,-0.00023680789,0.0,0.0,-0.0
10836691,0.06445285,-0.03407286,-0.00022823355,0.0,0.0,-0.0
10841758,0.06446466,-0.034081485,-0.00022513188,0.0,0.0,-0.0
10846699,0.06445944,-0.034082178,-0.00022683096,0.0,0.0,-0.0
10851702,0.064463176,-0.034079157,-0.00022078434,0.0,0.0,-0.0
10856707,0.06447031,-0.03408139,-0.00022025398,0.0,0.0,-0.0
10861691,0.06445676,-0.034084033,-0.00022134901,0.0,0.0,-0.0
10866725,0.06448783,-0.034089394,-0.00023490592,0.0,0.0,-0.0
10871700,0.06449748,-0.034085337,-0.00022482085,0.0,0.0,-0.0
10876706,0.064487144,-0.034086347,-0.00022640792,0.0,0.0,-0.0
10881670,0.0645003,-0.034088515,-0.00022054714,0.0,0.0,-0.0
10886713,0.06449987,-0.034088764,-0.00022414848,0.0,0.0,-0.0
10891624,0.06450362,-0.034092836,-0.00021742453,0.0,0.0,-0.0
10896670,0.06451481,-0.03410056,-0.00022320864,0.0,0.0,-0.0
10901620,0.064524315,-0.034097727,-0.00022226966,0.0,0.0,-0.0
10906617,0.064522624,-0.034087993,-0.000221959,0.0,0.0,-0.0
10911635,0.06453193,-0.034078684,-0.00021900216,0.0,0.0,-0.0
10916618,0.06453401,-0.0340814,-0.00022715842,0.0,0.0,-0.0
10921637,0.064552695,-0.034072958,-0.00022871426,0.0,0.0,-0.0
10926636,0.06455617,-0.034095682,-0.00022791384,0.0,0.0,-0.0
10931684,0.06455354,-0.034099516,-0.0002193196,0.0,0.0,-0.0
10936633,0.064540185,-0.034099538,-0.00021963571,0.0,0.0,-0.0
10941743,0.064530045,-0.034099147,-0.00021837777,0.0,0.0,-0.0
10946637,0.064512454,-0.03410133,-0.00021851173,0.0,0.0,-0.0
10951624,0.064522445,-0.03410034,-0.00022254509,0.0,0.0,-0.0
10956652,0.06451042,-0.03410545,-0.00021655596,0.0,0.0,-0.0
10961636,0.06451301,-0.034103468,-0.00021610643,0.0,0.0,-0.0
10966683,0.06452143,-0.03411039,-0.00021856367,0.0,0.0,-0.0
10971702,0.064522974,-0.03409991,-0.00022316989,0.0,0.0,-0.0
10976748,0.06452396,-0.03409867,-0.0002201952,0.0,0.0,-0.0
10981702,0.064545795,-0.034106478,-0.00021884423,0.0,0.0,-0.0
10986766,0.06454991,-0.034091886,-0.00021844289,0.0,0.0,-0.0
10991712,0.064544104,-0.03410456,-0.00021846981,0.0,0.0,-0.0
10996709,0.06454763,-0.034081753,-0.00022627616,0.0,0.0,-0.0
11001700,0.06455545,-0.034080837,-0.00022342474,0.0,0.0,-0.0
11006701,0.06457642,-0.034086462,-0.00022526682,0.0,0.0,-0.0
11011707,0.06456877,-0.034072354,-0.00022163193,0.0,0.0,-0.0
11016720,0.06456147,-0.034064002,-0.00021540487,0.0,0.0,-0.0
11021761,0.064559616,-0.034082625,-0.00022864107,0.0,0.0,-0.0
11026731,0.064549595,-0.034091085,-0.00021977698,0.0,0.0,-0.0
11031838,0.06457636,-0.034094147,-0.00022538082,0.0,0.0,-0.0
11036707,0.064562745,-0.034112774,-0.00022004102,0.0,0.0,-0.0
11041709,0.064591244,-0.034113944,-0.00021921625,0.0,0.0,-0.0
11046720,0.06458189,-0.034101747,-0.00021632275,0.0,0.0,-0.0
11051717,0.06457641,-0.034086607,-0.00022098799,0.0,0.0,-0.0
11056787,0.06458828,-0.034091763,-0.0002199497,0.0,0.0,-0.0
11061685,0.06458851,-0.034096796,-0.0002258006,0.0,0.0,-0.0
11066788,0.06459229,-0.034120694,-0.0002243134,0.0,0.0,-0.0
11071798,0.06460774,-0.034113035,-0.00021614046,0.0,0.0,-0.0
11076760,0.064602025,-0.034115907,-0.00021765626,0.0,0.0,-0.0
11081740,0.06458518,-0.034109376,-0.0002214653,0.0,0.0,-0.0
11086742,0.064584665,-0.034108844,-0.00022193196,0.0,0.0,-0.0
11091741,0.0645687,-0.034116708,-0.00022193299,0.0,0.0,-0.0
11096744,0.06455712,-0.034116853,-0.00022184581,0.0,0.0,-0.0
11101743,0.06455188,-0.034127068,-0.00022419449,0.0,0.0,-0.0
11106745,0.064545095,-0.034138724,-0.00022711312,0.0,0.0,-0.0
11111788,0.064559914,-0.03414127,-0.00022326494,0.0,0.0,-0.0
11116742,0.06455514,-0.034154147,-0.00022710543,0.0,0.0,-0.0
11121790,0.064554885,-0.03416937,-0.00021890612,0.0,0.0,-0.0
11126756,0.064552315,-0.0341622,-0.00022553859,0.0,0.0,-0.0
11131759,0.06456038,-0.034166463,-0.00022033842,0.0,0.0,-0.0
11136831,0.064543866,-0.034169786,-0.00022647344,0.0,0.0,-0.0
11141814,0.0645524,-0.03416369,-0.00022282044,0.0,0.0,-0.0
11146819,0.064545736,-0.034161564,-0.00023131401,0.0,0.0,-0.0
11151804,0.06454357,-0.034160785,-0.00022982105,0.0,0.0,-0.0
11156860,0.064521395,-0.034164716,-0.000232389,0.0,0.0,-0.0
11161797,0.064509794,-0.03415822,-0.0002311624,0.0,0.0,-0.0
11166864,0.06450769,-0.034168713,-0.00022805268,0.0,0.0,-0.0
11171794,0.06451883,-0.034162175,-0.00022856524,0.0,0.0,-0.0
11176808,0.064526744,-0.034168202,-0.0002266605,0.0,0.0,-0.0
11181824,0.064531334,-0.034175225,-0.00022565824,0.0,0.0,-0.0
11186796,0.064519435,-0.034177255,-0.00022920662,0.0,0.0,-0.0
11191812,0.06452582,-0.034185432,-0.0002348022,0.0,0.0,-0.0
11196808,0.0645153,-0.03419511,-0.00023184388,0.0,0.0,-0.0
11201909,0.06449935,-0.034189682,-0.00023345341,0.0,0.0,-0.0
11206795,0.06449001,-0.034194306,-0.00022422442,0.0,0.0,-0.0
11211844,0.06450324,-0.034196403,-0.00023080423,0.0,0.0,-0.0
11216800,0.06449393,-0.034183543,-0.00022795524,0.0,0.0,-0.0
11221802,0.06450362,-0.03417629,-0.0002292129,0.0,0.0,-0.0
11226831,0.06450248,-0.034170292,-0.00022339105,0.0,0.0,-0.0
