timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1869152,16.813644,16.789864,0.3223,0.28493425,0.0,0.034061298,1.0,1.0,nan,4,4.197466,4.197466,4.197466,4.197466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1879238,16.755316,16.789522,0.2344,0.28394338,0.0,0.034716185,1.0,1.0,nan,4,4.1973805,4.1973805,4.1973805,4.1973805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1889224,16.769897,16.789328,0.293,0.28412098,0.0,0.035531133,1.0,1.0,nan,4,4.197332,4.197332,4.197332,4.197332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1899239,16.755316,16.78899,0.2344,0.28314605,0.0,0.03618322,1.0,1.0,nan,4,4.1972475,4.1972475,4.1972475,4.1972475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1909233,16.72615,16.788368,0.26369998,0.28276476,0.0,0.036915354,1.0,1.0,nan,4,4.197092,4.197092,4.197092,4.197092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1919224,16.696985,16.787464,0.293,0.28296545,0.0,0.03772843,1.0,1.0,nan,4,4.196866,4.196866,4.196866,4.196866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1929229,16.755316,16.787146,0.3223,0.2837367,0.0,0.038624242,1.0,1.0,nan,4,4.1967864,4.1967864,4.1967864,4.1967864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1939262,16.755316,16.78683,0.2344,0.28276932,0.0,0.0392775,1.0,1.0,nan,4,4.1967077,4.1967077,4.1967077,4.1967077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1949244,16.769897,16.786663,0.3223,0.28354442,0.0,0.04017108,1.0,1.0,nan,4,4.196666,4.196666,4.196666,4.196666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1959180,16.740732,16.78621,0.26369998,0.28315532,0.0,0.04089882,1.0,1.0,nan,4,4.1965523,4.1965523,4.1965523,4.1965523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
