timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
1869133,5.2464843,3.3563964,1,0,1,0,1,0,0
1879153,5.1981444,3.3563964,1,0,1,0,1,0,0
1889139,5.20459,3.3290038,1,0,1,0,1,0,0
1899220,5.231982,3.3612304,1,0,1,0,1,0,0
1909215,5.165918,3.3563964,1,0,1,0,1,0,0
1919205,5.2368164,3.3354492,1,0,1,0,1,0,0
1929211,5.220703,3.3338377,1,0,1,0,1,0,0
1939244,5.165918,3.3563964,1,0,1,0,1,0,0
1949225,5.2223144,3.3322265,1,0,1,0,1,0,0
1959160,5.1788087,3.3547852,1,0,1,0,1,0,0
1969201,5.2480955,3.3306153,1,0,1,0,1,0,0
1979229,5.235205,3.3547852,1,0,1,0,1,0,0
1989213,5.1933103,3.3322265,1,0,1,0,1,0,0
1999251,5.2464843,3.3338377,1,0,1,0,1,0,0
2009166,5.182031,3.3322265,1,0,1,0,1,0,0
2019173,5.2480955,3.3322265,1,0,1,0,1,0,0
2029259,5.2384276,3.3322265,1,0,1,0,1,0,0
2039282,5.2529297,3.3290038,1,0,1,0,1,0,0
2049252,5.2239256,3.3580077,1,0,1,0,1,0,0
2059257,5.2335935,3.3547852,1,0,1,0,1,0,0
2069235,5.24165,3.3338377,1,0,1,0,1,0,0
2079195,5.2368164,3.3338377,1,0,1,0,1,0,0
2089238,5.2384276,3.3322265,1,0,1,0,1,0,0
2099178,5.231982,3.3563964,1,0,1,0,1,0,0
2109316,5.2513185,3.3338377,1,0,1,0,1,0,0
2119309,5.243262,3.3290038,1,0,1,0,1,0,0
2129290,5.2513185,3.3563964,1,0,1,0,1,0,0
2139258,5.2480955,3.3580077,1,0,1,0,1,0,0
2149280,5.2513185,3.3322265,1,0,1,0,1,0,0
2159277,5.244873,3.3338377,1,0,1,0,1,0,0
2169275,5.2368164,3.3563964,1,0,1,0,1,0,0
2179305,5.235205,3.3338377,1,0,1,0,1,0,0
2189229,5.231982,3.3273926,1,0,1,0,1,0,0
2199229,5.2384276,3.3580077,1,0,1,0,1,0,0
2209246,5.2464843,3.3580077,1,0,1,0,1,0,0
2219263,5.235205,3.3306153,1,0,1,0,1,0,0
2229250,5.2480955,3.3338377,1,0,1,0,1,0,0
2239271,5.240039,3.3547852,1,0,1,0,1,0,0
2249202,5.2368164,3.3338377,1,0,1,0,1,0,0
2259204,5.235205,3.3322265,1,0,1,0,1,0,0
2269245,5.2368164,3.338672,1,0,1,0,1,0,0
2279183,5.2223144,3.3563964,1,0,1,0,1,0,0
2289192,5.2480955,3.3515625,1,0,1,0,1,0,0
2299228,5.244873,3.3338377,1,0,1,0,1,0,0
2309243,5.240039,3.3322265,1,0,1,0,1,0,0
2319205,5.2464843,3.3338377,1,0,1,0,1,0,0
2329290,5.243262,3.3338377,1,0,1,0,1,0,0
2339356,5.2335935,3.3612304,1,0,1,0,1,0,0
2349374,5.219092,3.3547852,1,0,1,0,1,0,0
2359369,5.235205,3.3322265,1,0,1,0,1,0,0
2369395,5.2464843,3.3322265,1,0,1,0,1,0,0
2379343,5.2497067,3.3322265,1,0,1,0,1,0,0
2389359,5.2497067,3.3563964,1,0,1,0,1,0,0
2399390,5.231982,3.3338377,1,0,1,0,1,0,0
2409338,5.2368164,3.3322265,1,0,1,0,1,0,0
2419348,5.230371,3.3322265,1,0,1,0,1,0,0
2429376,5.2368164,3.3338377,1,0,1,0,1,0,0
2439362,5.2384276,3.3322265,1,0,1,0,1,0,0
2449345,5.240039,3.3338377,1,0,1,0,1,0,0
2459316,5.2480955,3.3306153,1,0,1,0,1,0,0
2469311,5.2529297,3.3306153,1,0,1,0,1,0,0
2479314,5.259375,3.3531737,1,0,1,0,1,0,0
2489337,5.2384276,3.3563964,1,0,1,0,1,0,0
