timestamp,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame
10376241,10375447,0.0,0.0,0.115818,0.9996144,-0.015440051,0.008020541,0.02164222,0.0,0.0,0.0,0.0,0.13275217,0.0,0.0,0.0,0.0,0.0,0.13275184,0.0,0.0,0.0,0.0,0.97036594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706786,-0.0020681454,0.04275443,0.00072238734,-0.00084535585,-0.00028788557,0.2073605,0.0,0.0,0.0,0.0,0.0,0.20736033,0.0,0.0,0.0,0.0,0.24044923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10386551,10385449,0.0,0.0,0.11468836,0.9996144,-0.015441239,0.008023016,0.021641137,0.0,0.0,0.0,0.0,0.13567056,0.0,0.0,0.0,0.0,0.0,0.13567023,0.0,0.0,0.0,0.0,0.9061625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001343905,-0.0020793853,0.04216456,0.0007223914,-0.0008453578,-0.00028821995,0.20778567,0.0,0.0,0.0,0.0,0.0,0.20778552,0.0,0.0,0.0,0.0,0.2287315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10396333,10395453,0.0,0.0,0.11359969,0.9996145,-0.015441124,0.00802571,0.021638881,0.0,0.0,0.0,0.0,0.13863131,0.0,0.0,0.0,0.0,0.0,0.13863097,0.0,0.0,0.0,0.0,0.9137981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013421314,-0.002125173,0.041563362,0.00072238804,-0.00084536104,-0.00028819783,0.2082439,0.0,0.0,0.0,0.0,0.0,0.2082438,0.0,0.0,0.0,0.0,0.22974303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10406565,10405456,0.0,0.0,0.112550564,0.99961436,-0.015438076,0.008026557,0.021641102,0.0,0.0,0.0,0.0,0.14163461,0.0,0.0,0.0,0.0,0.0,0.14163426,0.0,0.0,0.0,0.0,0.9214931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134997,-0.0019542414,0.0408695,0.00072239386,-0.00084536005,-0.00028823197,0.2087355,0.0,0.0,0.0,0.0,0.0,0.20873542,0.0,0.0,0.0,0.0,0.23075728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10416558,10415493,0.0,0.0,0.111541554,0.9996145,-0.015437457,0.008024607,0.02164157,0.0,0.0,0.0,0.0,0.14468066,0.0,0.0,0.0,0.0,0.0,0.14468028,0.0,0.0,0.0,0.0,0.9292479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013898395,-0.0019860363,0.040440388,0.0007223857,-0.00084537663,-0.000288255,0.2092609,0.0,0.0,0.0,0.0,0.0,0.20926087,0.0,0.0,0.0,0.0,0.23177424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10426488,10425462,0.0,0.0,0.11056761,0.99961436,-0.015438761,0.008026112,0.021644138,0.0,0.0,0.0,0.0,0.14776966,0.0,0.0,0.0,0.0,0.0,0.14776926,0.0,0.0,0.0,0.0,0.93706274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012792791,-0.0021815985,0.03995292,0.0007223944,-0.00084536633,-0.00028823383,0.20982036,0.0,0.0,0.0,0.0,0.0,0.2098204,0.0,0.0,0.0,0.0,0.23279391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10436539,10435465,0.0,0.0,0.10963278,0.99961436,-0.015441601,0.008027023,0.02164116,0.0,0.0,0.0,0.0,0.15090182,0.0,0.0,0.0,0.0,0.0,0.15090142,0.0,0.0,0.0,0.0,0.944938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012249058,-0.0022251732,0.03954072,0.0007223489,-0.00084535155,-0.00028844678,0.21041363,0.0,0.0,0.0,0.0,0.0,0.21041372,0.0,0.0,0.0,0.0,0.2338163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10446508,10445468,0.0,0.0,0.10873291,0.99961436,-0.015443835,0.008027528,0.021638686,0.0,0.0,0.0,0.0,0.095326655,0.0,0.0,0.0,0.0,0.0,0.0953265,0.0,0.0,0.0,0.0,0.9528739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011483404,-0.0023477164,0.03900306,0.0007301697,-0.00084257475,-0.00028834547,0.14775935,0.0,0.0,0.0,0.0,0.0,0.14776006,0.0,0.0,0.0,0.0,0.23484133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10456490,10455470,0.0,0.0,0.10786746,0.9996143,-0.015442943,0.008033961,0.021639252,0.0,0.0,0.0,0.0,0.09732008,0.0,0.0,0.0,0.0,0.0,0.09731991,0.0,0.0,0.0,0.0,0.9608708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001172073,-0.002215943,0.03863903,0.00073017704,-0.000842592,-0.0002871421,0.14835593,0.0,0.0,0.0,0.0,0.0,0.14835672,0.0,0.0,0.0,0.0,0.23586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10466329,10465474,0.0,0.0,0.107036956,0.9996143,-0.015441291,0.008033198,0.021640262,0.0,0.0,0.0,0.0,0.09934413,0.0,0.0,0.0,0.0,0.0,0.099343956,0.0,0.0,0.0,0.0,0.968929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010900896,-0.0020920613,0.038297344,0.0007301677,-0.00084257417,-0.000287182,0.14898436,0.0,0.0,0.0,0.0,0.0,0.14898524,0.0,0.0,0.0,0.0,0.23689966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
