timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10260412,0.9996157,-0.015435322,0.008012231,0.021589816,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10265417,0.9996155,-0.015438067,0.008012396,0.021593697,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10270417,0.9996155,-0.015438503,0.008012516,0.021599293,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10275417,0.99961525,-0.015438374,0.00801543,0.021603748,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10280418,0.99961513,-0.01543848,0.008015347,0.021609673,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10285420,0.9996152,-0.01543469,0.0080168145,0.021613944,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10290422,0.999615,-0.015436787,0.008015481,0.021618482,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10295423,0.99961483,-0.015439902,0.008018967,0.021624614,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10300424,0.99961466,-0.015441792,0.008017461,0.021629354,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10305426,0.9996145,-0.015443978,0.008020911,0.021635123,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10310430,0.9996144,-0.015445803,0.008021932,0.021636715,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10315475,0.9996145,-0.015446759,0.008015851,0.021637287,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10320465,0.99961454,-0.015444787,0.0080151055,0.02163778,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10325457,0.9996146,-0.015443743,0.008013485,0.021636043,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10330445,0.9996146,-0.015443609,0.008011929,0.021636417,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10335439,0.99961466,-0.01544083,0.008011678,0.021636145,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10340440,0.9996145,-0.01544096,0.008014167,0.021638153,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10345445,0.9996145,-0.015443878,0.00801535,0.02163648,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10350439,0.9996146,-0.015443962,0.008013194,0.021635843,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10355440,0.9996145,-0.015446369,0.008015872,0.021637756,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10360442,0.9996145,-0.015445769,0.008013923,0.021636622,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10365444,0.9996145,-0.01544206,0.008015524,0.021640247,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10370445,0.9996144,-0.015441598,0.008017658,0.021643557,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10375447,0.9996144,-0.015440051,0.008020541,0.02164222,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10380456,0.9996144,-0.0154419625,0.008021419,0.021641303,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10385449,0.9996144,-0.015441239,0.008023016,0.021641137,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10390451,0.9996145,-0.0154415425,0.008024398,0.02163829,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10395453,0.9996145,-0.015441124,0.00802571,0.021638881,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10400454,0.99961454,-0.015438991,0.008025281,0.02163774,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10405456,0.99961436,-0.015438076,0.008026557,0.021641102,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10410505,0.9996145,-0.015437562,0.008025035,0.021640688,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10415493,0.9996145,-0.015437457,0.008024607,0.02164157,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10420463,0.9996144,-0.015439718,0.00802546,0.02164118,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10425462,0.99961436,-0.015438761,0.008026112,0.021644138,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10430463,0.99961436,-0.015437916,0.00802584,0.021642895,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10435465,0.99961436,-0.015441601,0.008027023,0.021641161,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10440466,0.99961436,-0.015442292,0.008028144,0.021640016,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10445468,0.99961436,-0.015443855,0.008027521,0.021638686,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10450471,0.9996143,-0.01544393,0.008032654,0.02163895,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
10455470,0.9996143,-0.015442943,0.008033961,0.02163925,1.0,3.0804256e-10,-1.1194868e-09,-0.00012916689,2
