timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1842339,1841420,6780433,0,1006.283,24.64
1885788,1884719,6780433,0,1006.30115,24.65
1928941,1928019,6780433,0,1006.273,24.66
1972246,1971320,6780433,0,1006.314,24.66
2015540,2014618,6780433,0,1006.286,24.66
2058875,2057921,6780433,0,1006.2835,24.66
2102172,2101247,6780433,0,1006.29114,24.66
2145484,2144563,6780433,0,1006.2758,24.66
2188737,2187818,6780433,0,1006.2682,24.66
2232097,2231118,6780433,0,1006.31177,24.67
2275337,2274417,6780433,0,1006.30414,24.67
2318640,2317718,6780433,0,1006.29395,24.67
2361948,2361018,6780433,0,1006.29645,24.67
2405313,2404349,6780433,0,1006.2966,24.68
2448539,2447618,6780433,0,1006.29144,24.68
2491839,2490919,6780433,0,1006.2685,24.68
2535168,2534248,6780433,0,1006.27606,24.67
2578495,2577521,6780433,0,1006.2685,24.68
2621928,2620972,6780433,0,1006.30676,24.68
2665038,2664118,6780433,0,1006.31976,24.689999
2708337,2707418,6780433,0,1006.28906,24.68
2751639,2750718,6780433,0,1006.3019,24.689999
2794943,2794022,6780433,0,1006.28906,24.68
2838244,2837320,6780433,0,1006.30176,24.68
2881539,2880618,6780433,0,1006.29156,24.689999
2924840,2923919,6780433,0,1006.28656,24.689999
2968278,2967319,6780433,0,1006.30444,24.689999
3011438,3010518,6780433,0,1006.2994,24.689999
3054857,3053819,6780433,0,1006.29175,24.689999
3098039,3097120,6780433,0,1006.30707,24.689999
3141347,3140418,6780433,0,1006.3047,24.699999
3184639,3183720,6780433,0,1006.29944,24.699999
3227949,3227018,6780433,0,1006.3148,24.699999
3271239,3270318,6780433,0,1006.29944,24.699999
3314660,3313683,6780433,0,1006.3047,24.699999
3357839,3356919,6780433,0,1006.29443,24.699999
3401208,3400247,6780433,0,1006.28925,24.699999
3444444,3443523,6780433,0,1006.3278,24.71
3487739,3486820,6780433,0,1006.2816,24.699999
3531237,3530122,6780433,0,1006.32513,24.71
3574374,3573454,6780433,0,1006.26886,24.699999
3617637,3616718,6780433,0,1006.29956,24.699999
3661074,3660153,6780433,0,1006.3148,24.699999
3704252,3703319,6780433,0,1006.2944,24.699999
3747669,3746640,6780433,0,1006.3586,24.71
3790971,3790050,6780433,0,1006.3072,24.699999
3834224,3833261,6780433,0,1006.29944,24.699999
3877646,3876518,6780433,0,1006.28406,24.689999
3920829,3919853,6780433,0,1006.33014,24.699999
3964040,3963118,6780433,0,1006.3072,24.699999
4007369,4006423,6780433,0,1006.32764,24.699999
4050639,4049718,6780433,0,1006.32007,24.699999
4093973,4093018,6780433,0,1006.30206,24.699999
4137324,4136405,6780433,0,1006.3354,24.699999
4180537,4179618,6780433,0,1006.315,24.699999
4224017,4222920,6780433,0,1006.30725,24.699999
4267168,4266248,6780433,0,1006.32245,24.699999
4310441,4309518,6780433,0,1006.28406,24.689999
4353737,4352818,6780433,0,1006.3072,24.699999
4397040,4396119,6780433,0,1006.3173,24.699999
4440371,4439452,6780433,0,1006.30206,24.699999
4483679,4482759,6780433,0,1006.2868,24.699999
4526939,4526020,6780433,0,1006.3123,24.699999
4570363,4569320,6780433,0,1006.29694,24.699999
4613539,4612618,6780433,0,1006.30457,24.699999
4656841,4655920,6780433,0,1006.3125,24.71
4700343,4699250,6780433,0,1006.30975,24.699999
4743469,4742550,6780433,0,1006.3175,24.699999
4786876,4785869,6780433,0,1006.3278,24.71
4830077,4829123,6780433,0,1006.3123,24.699999
4873408,4872455,6780433,0,1006.315,24.71
4916686,4915718,6780433,0,1006.3098,24.71
4960121,4959164,6780433,0,1006.2997,24.699999
5003280,5002318,6780433,0,1006.29443,24.699999
5046739,5045618,6780433,0,1006.28687,24.71
5089838,5088919,6780433,0,1006.2868,24.699999
5133181,5132252,6780433,0,1006.30206,24.699999
5176440,5175519,6780433,0,1006.3123,24.699999
5219738,5218818,6780433,0,1006.30975,24.699999
5263059,5262135,6780433,0,1006.32007,24.699999
5306468,5305516,6780433,0,1006.32513,24.71
5349671,5348750,6780433,0,1006.30725,24.699999
5393064,5392017,6780433,0,1006.3329,24.71
5436239,5435318,6780433,0,1006.33044,24.71
5479556,5478618,6780433,0,1006.3201,24.71
5522839,5521918,6780433,0,1006.30475,24.699999
5566219,5565298,6780433,0,1006.31506,24.71
5609465,5608519,6780433,0,1006.30225,24.71
5652878,5651955,6780433,0,1006.31256,24.71
5696106,5695160,6780433,0,1006.2972,24.71
5739402,5738449,6780433,0,1006.30475,24.699999
5782674,5781718,6780433,0,1006.29706,24.71
5826021,5825034,6780433,0,1006.31757,24.71
5869236,5868317,6780433,0,1006.2946,24.71
5912577,5911648,6780433,0,1006.2946,24.71
5955840,5954922,6780433,0,1006.3203,24.71
5999189,5998264,6780433,0,1006.28687,24.71
6042467,6041547,6780433,0,1006.29193,24.71
6085788,6084821,6780433,0,1006.31256,24.71
6129247,6128297,6780433,0,1006.3203,24.71
6172339,6171418,6780433,0,1006.3228,24.71
6215803,6214720,6780433,0,1006.3075,24.71
6258941,6258021,6780433,0,1006.30475,24.71
6302245,6301317,6780433,0,1006.3075,24.71
6345544,6344620,6780433,0,1006.3178,24.72
6388838,6387917,6780433,0,1006.31006,24.72
6432176,6431253,6780433,0,1006.31,24.71
6475657,6474735,6780433,0,1006.3176,24.71
6518737,6517818,6780433,0,1006.28436,24.71
6562161,6561118,6780433,0,1006.2768,24.71
6605403,6604418,6780433,0,1006.31006,24.71
6648674,6647728,6780433,0,1006.2843,24.71
6691948,6691022,6780433,0,1006.2791,24.71
6735298,6734343,6780433,0,1006.2894,24.71
6778586,6777632,6780433,0,1006.2536,24.699999
6821929,6821009,6780433,0,1006.305,24.72
6865214,6864247,6780433,0,1006.2998,24.72
6908485,6907520,6780433,0,1006.3151,24.71
6951788,6950818,6780433,0,1006.3254,24.71
6995038,6994118,6780433,0,1006.2921,24.71
7038336,7037418,6780433,0,1006.3203,24.71
7081663,7080744,6780433,0,1006.31006,24.71
7124940,7124018,6780433,0,1006.28436,24.71
7168281,7167349,6780433,0,1006.2896,24.71
7211539,7210619,6780433,0,1006.3023,24.71
7254843,7253918,6780433,0,1006.3048,24.71
7298318,7297368,6780433,0,1006.2896,24.71
7341437,7340518,6780433,0,1006.29974,24.71
7384948,7383818,6780433,0,1006.3355,24.71
7428037,7427118,6780433,0,1006.3151,24.71
7471340,7470419,6780433,0,1006.32794,24.71
7514639,7513719,6780433,0,1006.3125,24.71
7557935,7557018,6780433,0,1006.31256,24.71
7601241,7600321,6780433,0,1006.31256,24.71
7644710,7643790,6780433,0,1006.2997,24.71
7687837,7686917,6780433,0,1006.29193,24.71
7731289,7730289,6780433,0,1006.3023,24.71
7774437,7773518,6780433,0,1006.2972,24.71
7817737,7816818,6780433,0,1006.3048,24.71
7861076,7860130,6780433,0,1006.31256,24.71
7904339,7903419,6780433,0,1006.3023,24.71
7947639,7946719,6780433,0,1006.3151,24.71
7991038,7990078,6780433,0,1006.3125,24.71
8034241,8033318,6780433,0,1006.315,24.71
8077677,8076633,6780433,0,1006.29193,24.699999
8120840,8119920,6780433,0,1006.32263,24.699999
8164168,8163247,6780433,0,1006.2896,24.71
8207437,8206518,6780433,0,1006.2946,24.71
8250763,8249842,6780433,0,1006.3022,24.71
8294038,8293118,6780433,0,1006.3278,24.699999
8337432,8336512,6780433,0,1006.3278,24.71
8380639,8379719,6780433,0,1006.31506,24.71
8424014,8423021,6780433,0,1006.3203,24.71
8467462,8466517,6780433,0,1006.2972,24.71
8510566,8509617,6780433,0,1006.29974,24.71
8554016,8552918,6780433,0,1006.3253,24.71
8597174,8596247,6780433,0,1006.2997,24.71
8640494,8639545,6780433,0,1006.31256,24.71
