timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
1872323,5.2126465,3.3338377,1,0,1,0,1,0,0
1882305,5.18042,3.3322265,1,0,1,0,1,0,0
1892321,5.2271485,3.3338377,1,0,1,0,1,0,0
1902353,5.177197,3.3515625,1,0,1,0,1,0,0
1912301,5.243262,3.3580077,1,0,1,0,1,0,0
1922308,5.2029786,3.3531737,1,0,1,0,1,0,0
1932331,5.20459,3.3596191,1,0,1,0,1,0,0
1942358,5.2368164,3.3338377,1,0,1,0,1,0,0
1952357,5.1643066,3.3273926,1,0,1,0,1,0,0
1962298,5.240039,3.3322265,1,0,1,0,1,0,0
1972355,5.194922,3.3306153,1,0,1,0,1,0,0
1982302,5.194922,3.3580077,1,0,1,0,1,0,0
1992298,5.22876,3.3322265,1,0,1,0,1,0,0
2002298,5.1788087,3.3322265,1,0,1,0,1,0,0
2012299,5.2335935,3.3306153,1,0,1,0,1,0,0
2022298,5.1884766,3.3354492,1,0,1,0,1,0,0
2032300,5.231982,3.3612304,1,0,1,0,1,0,0
2042302,5.225537,3.3338377,1,0,1,0,1,0,0
2052298,5.235205,3.3290038,1,0,1,0,1,0,0
2062300,5.220703,3.3322265,1,0,1,0,1,0,0
2072302,5.2271485,3.3338377,1,0,1,0,1,0,0
2082299,5.2335935,3.3290038,1,0,1,0,1,0,0
2092298,5.2335935,3.3322265,1,0,1,0,1,0,0
2102301,5.231982,3.3354492,1,0,1,0,1,0,0
2112303,5.231982,3.3354492,1,0,1,0,1,0,0
2122299,5.22876,3.3322265,1,0,1,0,1,0,0
2132308,5.2271485,3.3322265,1,0,1,0,1,0,0
2142301,5.244873,3.3322265,1,0,1,0,1,0,0
2152304,5.243262,3.3547852,1,0,1,0,1,0,0
2162299,5.244873,3.3322265,1,0,1,0,1,0,0
2172300,5.256152,3.3580077,1,0,1,0,1,0,0
2182299,5.2529297,3.3322265,1,0,1,0,1,0,0
2192299,5.2368164,3.3370605,1,0,1,0,1,0,0
2202299,5.240039,3.3338377,1,0,1,0,1,0,0
2212301,5.2384276,3.338672,1,0,1,0,1,0,0
2222305,5.2384276,3.3580077,1,0,1,0,1,0,0
2232311,5.240039,3.3338377,1,0,1,0,1,0,0
2242360,5.2497067,3.3338377,1,0,1,0,1,0,0
2252364,5.2368164,3.3322265,1,0,1,0,1,0,0
2262321,5.240039,3.3322265,1,0,1,0,1,0,0
2272300,5.2464843,3.3338377,1,0,1,0,1,0,0
2282300,5.2223144,3.3306153,1,0,1,0,1,0,0
2292311,5.2513185,3.3290038,1,0,1,0,1,0,0
2302299,5.240039,3.3547852,1,0,1,0,1,0,0
2312314,5.2384276,3.3547852,1,0,1,0,1,0,0
2322300,5.243262,3.3290038,1,0,1,0,1,0,0
2332300,5.2497067,3.3612304,1,0,1,0,1,0,0
2342395,5.2271485,3.3483398,1,0,1,0,1,0,0
2352359,5.2335935,3.3322265,1,0,1,0,1,0,0
2362393,5.240039,3.3418944,1,0,1,0,1,0,0
2372358,5.240039,3.3322265,1,0,1,0,1,0,0
2382357,5.2480955,3.3563964,1,0,1,0,1,0,0
2392335,5.256152,3.3322265,1,0,1,0,1,0,0
2402327,5.243262,3.3563964,1,0,1,0,1,0,0
2412311,5.230371,3.3354492,1,0,1,0,1,0,0
2422298,5.2271485,3.3612304,1,0,1,0,1,0,0
2432302,5.2335935,3.3563964,1,0,1,0,1,0,0
2442300,5.2368164,3.3322265,1,0,1,0,1,0,0
2452298,5.243262,3.3580077,1,0,1,0,1,0,0
2462356,5.2609863,3.3322265,1,0,1,0,1,0,0
2472355,5.256152,3.3306153,1,0,1,0,1,0,0
2482332,5.256152,3.3338377,1,0,1,0,1,0,0
2492416,5.2335935,3.3580077,1,0,1,0,1,0,0
2502342,5.2335935,3.3290038,1,0,1,0,1,0,0
2512337,5.206201,3.3322265,1,0,1,0,1,0,0
2522373,5.243262,3.3338377,1,0,1,0,1,0,0
2532336,5.2384276,3.3547852,1,0,1,0,1,0,0
2542346,5.2464843,3.3338377,1,0,1,0,1,0,0
2552362,5.244873,3.3322265,1,0,1,0,1,0,0
2562316,5.2529297,3.3322265,1,0,1,0,1,0,0
2572314,5.2529297,3.3338377,1,0,1,0,1,0,0
2582349,5.2529297,3.3580077,1,0,1,0,1,0,0
2592301,5.256152,3.3338377,1,0,1,0,1,0,0
2602304,5.254541,3.3290038,1,0,1,0,1,0,0
2612319,5.2513185,3.3580077,1,0,1,0,1,0,0
2622300,5.2625976,3.3322265,1,0,1,0,1,0,0
2632300,5.2577634,3.3612304,1,0,1,0,1,0,0
2642301,5.240039,3.3290038,1,0,1,0,1,0,0
2652300,5.244873,3.3563964,1,0,1,0,1,0,0
2662305,5.254541,3.3306153,1,0,1,0,1,0,0
2672405,5.240039,3.3322265,1,0,1,0,1,0,0
2682369,5.2464843,3.3596191,1,0,1,0,1,0,0
2692340,5.2513185,3.3531737,1,0,1,0,1,0,0
2702343,5.2497067,3.3322265,1,0,1,0,1,0,0
2712338,5.254541,3.3338377,1,0,1,0,1,0,0
2722338,5.2513185,3.3306153,1,0,1,0,1,0,0
2732346,5.256152,3.3322265,1,0,1,0,1,0,0
2742340,5.2110353,3.338672,1,0,1,0,1,0,0
2752360,5.24165,3.3354492,1,0,1,0,1,0,0
2762351,5.256152,3.3322265,1,0,1,0,1,0,0
2772313,5.259375,3.3338377,1,0,1,0,1,0,0
2782314,5.256152,3.3354492,1,0,1,0,1,0,0
2792347,5.254541,3.3322265,1,0,1,0,1,0,0
2802308,5.259375,3.3580077,1,0,1,0,1,0,0
2812316,5.2464843,3.3370605,1,0,1,0,1,0,0
2822308,5.2464843,3.3306153,1,0,1,0,1,0,0
2832324,5.2384276,3.3612304,1,0,1,0,1,0,0
2842317,5.2368164,3.3322265,1,0,1,0,1,0,0
2852560,5.24165,3.3338377,1,0,1,0,1,0,0
2862327,5.2464843,3.3354492,1,0,1,0,1,0,0
2872508,5.244873,3.3547852,1,0,1,0,1,0,0
2882585,5.243262,3.3322265,1,0,1,0,1,0,0
2892489,5.2513185,3.3338377,1,0,1,0,1,0,0
2902494,5.2513185,3.3306153,1,0,1,0,1,0,0
2912500,5.2464843,3.3290038,1,0,1,0,1,0,0
2922500,5.2513185,3.3338377,1,0,1,0,1,0,0
2932510,5.240039,3.3612304,1,0,1,0,1,0,0
2942547,5.259375,3.3563964,1,0,1,0,1,0,0
2952505,5.2497067,3.3531737,1,0,1,0,1,0,0
2962474,5.2529297,3.338672,1,0,1,0,1,0,0
2972512,5.225537,3.3547852,1,0,1,0,1,0,0
2982471,5.22876,3.3322265,1,0,1,0,1,0,0
2992488,5.259375,3.3338377,1,0,1,0,1,0,0
3002489,5.2497067,3.3580077,1,0,1,0,1,0,0
3012516,5.2497067,3.3612304,1,0,1,0,1,0,0
3022483,5.2480955,3.3338377,1,0,1,0,1,0,0
3032535,5.254541,3.3322265,1,0,1,0,1,0,0
3042425,5.2577634,3.3580077,1,0,1,0,1,0,0
3052403,5.2577634,3.3338377,1,0,1,0,1,0,0
3062473,5.2513185,3.3322265,1,0,1,0,1,0,0
3072458,5.2513185,3.3612304,1,0,1,0,1,0,0
3082444,5.254541,3.3322265,1,0,1,0,1,0,0
3092439,5.256152,3.3322265,1,0,1,0,1,0,0
3102439,5.2529297,3.3322265,1,0,1,0,1,0,0
3112444,5.256152,3.3612304,1,0,1,0,1,0,0
3122482,5.2497067,3.3338377,1,0,1,0,1,0,0
3132449,5.2529297,3.3338377,1,0,1,0,1,0,0
3142485,5.2497067,3.3563964,1,0,1,0,1,0,0
3152420,5.259375,3.3596191,1,0,1,0,1,0,0
3162418,5.254541,3.3354492,1,0,1,0,1,0,0
3172445,5.254541,3.3338377,1,0,1,0,1,0,0
3182417,5.2609863,3.3354492,1,0,1,0,1,0,0
3192419,5.259375,3.3322265,1,0,1,0,1,0,0
3202422,5.22876,3.3322265,1,0,1,0,1,0,0
3212471,5.254541,3.3596191,1,0,1,0,1,0,0
3222428,5.2464843,3.3338377,1,0,1,0,1,0,0
3232426,5.256152,3.3338377,1,0,1,0,1,0,0
3242470,5.2609863,3.3338377,1,0,1,0,1,0,0
3252445,5.2577634,3.3322265,1,0,1,0,1,0,0
3262438,5.2513185,3.3563964,1,0,1,0,1,0,0
3272463,5.2609863,3.3338377,1,0,1,0,1,0,0
3282446,5.254541,3.3322265,1,0,1,0,1,0,0
3292442,5.259375,3.3338377,1,0,1,0,1,0,0
3302550,5.2609863,3.3338377,1,0,1,0,1,0,0
3312441,5.2480955,3.3322265,1,0,1,0,1,0,0
3322458,5.2368164,3.3322265,1,0,1,0,1,0,0
3332535,5.2513185,3.3612304,1,0,1,0,1,0,0
3342513,5.2577634,3.3563964,1,0,1,0,1,0,0
3352574,5.2497067,3.3515625,1,0,1,0,1,0,0
3362544,5.2513185,3.3338377,1,0,1,0,1,0,0
3372533,5.2497067,3.3338377,1,0,1,0,1,0,0
3382552,5.2464843,3.3322265,1,0,1,0,1,0,0
3392563,5.244873,3.3322265,1,0,1,0,1,0,0
3402559,5.2464843,3.3531737,1,0,1,0,1,0,0
3412554,5.244873,3.338672,1,0,1,0,1,0,0
3422568,5.2464843,3.3580077,1,0,1,0,1,0,0
