timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
1869512,1868600,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
1880753,1879854,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
1892003,1891096,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
1903300,1902329,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
1914569,1913615,396809,0.2281454,-0.10757233,-0.2810037,nan,0,1
1925757,1924875,396809,0.2281454,-0.110478155,-0.2810037,nan,0,1
1937006,1936064,396809,0.2281454,-0.10757233,-0.28414866,nan,0,1
1948291,1947335,396809,0.23111899,-0.10757233,-0.2810037,nan,0,1
1960113,1959268,396809,0.2281454,-0.10757233,-0.27785876,nan,0,1
1971254,1970419,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
1982398,1981559,396809,0.2281454,-0.10757233,-0.28729364,nan,0,1
1993540,1992704,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
2004686,2003845,396809,0.23111899,-0.110478155,-0.2810037,nan,0,1
2015848,2015015,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
2027097,2026154,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
2038293,2037429,396809,0.23111899,-0.10757233,-0.2810037,nan,0,1
2049535,2048602,396809,0.23111899,-0.10757233,-0.2810037,nan,0,1
2060812,2059874,396809,0.23409258,-0.110478155,-0.2810037,nan,0,1
2072071,2071155,396809,0.23111899,-0.110478155,-0.2810037,nan,0,1
2083325,2082430,396809,0.23111899,-0.110478155,-0.2810037,nan,0,1
2094552,2093660,396809,0.23409258,-0.110478155,-0.28414866,nan,0,1
2105833,2104862,396809,0.23111899,-0.110478155,-0.28729364,nan,0,1
2117089,2116166,396809,0.23111899,-0.110478155,-0.28729364,nan,0,1
2128347,2127512,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2139564,2138655,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2150838,2149871,396809,0.23111899,-0.110478155,-0.2810037,nan,0,1
2162085,2161246,396809,0.23409258,-0.110478155,-0.28414866,nan,0,1
2173337,2172391,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2184650,2183700,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2195852,2194982,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2207085,2206245,396809,0.23111899,-0.110478155,-0.28729364,nan,0,1
2218664,2217829,396809,0.23409258,-0.110478155,-0.28729364,nan,0,1
2229847,2229011,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
2240988,2240152,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2252155,2251318,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
2263403,2262491,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
2274639,2273713,396809,0.2281454,-0.10757233,-0.2810037,nan,0,1
2285855,2285013,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
2297156,2296170,396809,0.23111899,-0.10757233,-0.2810037,nan,0,1
2308364,2307481,396809,0.23111899,-0.110478155,-0.27785876,nan,0,1
2319638,2318704,396809,0.2281454,-0.10757233,-0.28414866,nan,0,1
2330871,2329992,396809,0.2281454,-0.110478155,-0.28729364,nan,0,1
2342169,2341246,396809,0.23111899,-0.110478155,-0.28729364,nan,0,1
2353399,2352477,396809,0.23409258,-0.110478155,-0.28729364,nan,0,1
2364652,2363772,396809,0.23111899,-0.110478155,-0.28414866,nan,0,1
2375925,2374957,396809,0.23111899,-0.10757233,-0.28729364,nan,0,1
2387135,2386265,396809,0.23111899,-0.10757233,-0.28414866,nan,0,1
2398990,2398151,396809,0.23111899,-0.110478155,-0.28729364,nan,0,1
