timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1859381,16.72615,16.734077,0.26369998,0.28419945,0.0,0.034003936,1.0,1.0,nan,4,4.1835194,4.1835194,4.1835194,4.1835194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1869354,16.638655,16.733133,0.26369998,0.2837975,0.0,0.034734458,1.0,1.0,nan,4,4.1832833,4.1832833,4.1832833,4.1832833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1879320,16.72615,16.733065,0.3516,0.28512695,0.0,0.035707902,1.0,1.0,nan,4,4.183266,4.183266,4.183266,4.183266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1889329,16.769897,16.733429,0.2051,0.2835578,0.0,0.036278136,1.0,1.0,nan,4,4.1833572,4.1833572,4.1833572,4.1833572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1899330,16.755316,16.733646,0.26369998,0.28316844,0.0,0.037010636,1.0,1.0,nan,4,4.1834116,4.1834116,4.1834116,4.1834116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1909358,16.72615,16.733572,0.26369998,0.2827867,0.0,0.03774526,1.0,1.0,nan,4,4.183393,4.183393,4.183393,4.183393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1919321,16.72615,16.733498,0.2344,0.28183794,0.0,0.038393896,1.0,1.0,nan,4,4.1833744,4.1833744,4.1833744,4.1833744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1929322,16.72615,16.733425,0.293,0.2820568,0.0,0.039207865,1.0,1.0,nan,4,4.1833563,4.1833563,4.1833563,4.1833563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1939352,16.682402,16.73292,0.26369998,0.2816969,0.0,0.039942637,1.0,1.0,nan,4,4.18323,4.18323,4.18323,4.18323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1949321,16.740732,16.732998,0.293,0.28191853,0.0,0.040754,1.0,1.0,nan,4,4.1832495,4.1832495,4.1832495,4.1832495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
