timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1864963,1864756,-0.0017441803,0.0019703826,0.00010994884
1866221,1866006,-0.001909279,0.002100296,-0.00016285198
1869961,1869755,-0.0025523566,0.0024251998,-0.00064174115
1873711,1873506,-0.00290897,0.0023570454,-0.00042471936
1877465,1877259,-0.00285466,0.0019274291,-4.4456672e-05
1881217,1881008,-0.0024843046,0.0016340103,0.00010874355
1883725,1883512,-0.0021761558,0.0016913676,5.677636e-06
1887465,1887259,-0.001799289,0.001903927,-0.00030063043
1891218,1891009,-0.0019085387,0.002039409,-0.000380865
1894973,1894760,-0.001970723,0.0016193906,-0.00017688567
1898723,1898511,-0.0023021717,0.0012667616,0.0003458034
1901223,1901011,-0.002588168,0.001282084,0.00043634075
1904969,1904762,-0.002930254,0.0015631608,0.00018481794
1908718,1908512,-0.0030134255,0.002256076,0.00010708277
1912474,1912263,-0.0029122902,0.0027240587,6.788998e-05
1916224,1916014,-0.002738258,0.0025836553,1.0338338e-05
1918719,1918514,-0.0025668838,0.0023126472,0.00013992704
1922471,1922266,-0.0025049788,0.0018355945,0.0002549575
1926234,1926017,-0.0025801235,0.0016625926,0.0003017324
1929974,1929766,-0.0028461297,0.0020155641,0.00023129799
1933732,1933516,-0.0030412732,0.0026927048,0.0002520599
1936232,1936018,-0.0030463329,0.0027790854,0.00040531243
1939989,1939767,-0.0026018156,0.0027667158,0.00075671833
1943773,1943565,-0.0020728642,0.0024656793,0.000691263
1947473,1947269,-0.0019173849,0.0021269186,0.0004924758
1951231,1951020,-0.0019461751,0.0021209735,0.00016339387
1953744,1953539,-0.0019626452,0.0021851747,5.1136085e-06
1957481,1957272,-0.0021041508,0.002608381,-8.966045e-05
1961229,1961021,-0.002095108,0.0030228598,-0.00032880844
1964980,1964773,-0.0022421954,0.0028867235,-0.00029842163
1968725,1968520,-0.0023181331,0.0025283482,-0.000120698576
1971232,1971023,-0.0022546744,0.0023225863,7.5756005e-05
1974986,1974774,-0.0021274395,0.0019489195,0.00020385957
1978727,1978524,-0.0019705095,0.0016621209,6.2195846e-05
1982477,1982275,-0.0018741493,0.0018401252,-8.609227e-05
1986234,1986027,-0.0021868825,0.0022968648,-9.330312e-06
1988753,1988550,-0.0023792658,0.0024619966,0.0001855278
1992482,1992277,-0.0024621098,0.0025277962,0.000392561
1996242,1996028,-0.0026257664,0.0023624944,0.0005178017
1999984,1999778,-0.0027056339,0.0021137055,0.00036293303
2003730,2003529,-0.0023970436,0.0020925316,-3.93337e-05
2006236,2006030,-0.0021794927,0.002257443,-0.000375802
2009985,2009780,-0.0020824843,0.0026700175,-0.0005696007
2013734,2013530,-0.0022621679,0.0026845394,-0.00032003297
2017484,2017282,-0.0022372887,0.002452818,0.00010356886
2021235,2021032,-0.0024111548,0.0025124769,0.00027292795
2023735,2023532,-0.0026392613,0.0026087957,0.00019919503
2027520,2027317,-0.00267475,0.0027871672,0.000103961895
2031244,2031034,-0.002450106,0.0027778246,-0.00015657138
2034997,2034785,-0.0020264082,0.002651855,-0.00031741857
2038737,2038535,-0.0016464902,0.0024630658,-0.00020057095
2041250,2041036,-0.0015429126,0.0023173876,-4.2643722e-05
2045000,2044786,-0.0014304232,0.0020447373,5.4893335e-05
2048739,2048537,-0.0015664056,0.00201719,0.00021228784
2052498,2052288,-0.0017003814,0.0018390252,0.00015529824
2056260,2056044,-0.002073454,0.0017406848,-2.5165795e-05
2058745,2058541,-0.0024292457,0.00164719,-0.00016654468
2062537,2062333,-0.0026460686,0.0014747647,7.9413294e-05
2066295,2066087,-0.0026008328,0.0013658896,0.00026859794
2069998,2069790,-0.0023354443,0.0015023594,0.00029721952
2073740,2073538,-0.0019611714,0.0017629927,0.00037496266
2076253,2076043,-0.0017227887,0.0019243836,0.0005850477
2079999,2079792,-0.0015949003,0.0020407997,0.00061100867
2083745,2083543,-0.0018076586,0.0018930079,0.00027949075
2087501,2087299,-0.0018531317,0.0017732027,-3.6037203e-05
2091252,2091045,-0.0015591721,0.0016125282,-8.211316e-06
2093747,2093545,-0.0014632447,0.0015361425,9.6188545e-05
2097503,2097296,-0.001595653,0.0014231486,0.00043778543
2101254,2101048,-0.0016061533,0.0014404972,0.000603999
2105003,2104797,-0.001730196,0.0014284004,0.00042890618
2108750,2108548,-0.002112279,0.0012870954,-6.346575e-05
2111258,2111049,-0.0023246454,0.0012769627,-0.0003971273
2115009,2114799,-0.0023717291,0.0016681409,-0.00050403544
2118752,2118549,-0.0024536767,0.0020286085,-0.00058184064
2122507,2122301,-0.0027126686,0.0021539156,-0.00057310646
2126265,2126053,-0.002664448,0.0019619574,-0.00034752025
2128757,2128551,-0.002545497,0.0018353501,-0.0003042224
2132506,2132302,-0.0020839684,0.0013395273,-0.000100835634
2136261,2136053,-0.0017165593,0.0010417938,-4.6114586e-05
2140010,2139803,-0.0016287754,0.0010568917,-0.0004176518
2143756,2143554,-0.0018211328,0.001188723,-0.0005768906
2146309,2146091,-0.0021206778,0.0013249809,-0.0003196329
2150025,2149805,-0.0024132265,0.001582028,0.00018329118
2153765,2153555,-0.0027521336,0.0019058405,0.00022239998
2157513,2157306,-0.0027948841,0.0021202327,8.339547e-05
2161261,2161057,-0.0024929757,0.0023195182,8.952583e-05
2163760,2163557,-0.0021373318,0.002119272,4.9531478e-05
2167512,2167308,-0.0017752786,0.0016956506,0.00014732858
2171267,2171062,-0.0017839934,0.0014687348,0.00021658298
2175015,2174809,-0.0020599845,0.0014340469,0.00024972123
2178762,2178560,-0.0026219536,0.0012896066,4.737393e-06
2181304,2181099,-0.0028702875,0.0011182459,-0.0003721166
2185061,2184849,-0.0030748225,0.0011302843,-0.00051583105
2188769,2188562,-0.0031017328,0.0014347096,-0.0005464475
2192516,2192313,-0.003207639,0.0018538326,-0.0003391582
2196281,2196076,-0.0032430927,0.0021890556,0.00013436457
2198774,2198564,-0.0031984132,0.00220226,0.00044735885
2202519,2202314,-0.0030919819,0.0019600727,0.0005109824
2206271,2206067,-0.0027977715,0.0018957558,0.0008783958
2210026,2209815,-0.0026645192,0.0020633733,0.0013858139
2213775,2213566,-0.0024299049,0.0022849373,0.0012822773
2216271,2216067,-0.0023428467,0.0026142527,0.00093592843
2220027,2219817,-0.002098554,0.003072266,0.00045786425
2223792,2223590,-0.0019743822,0.0028076083,0.00026310974
2227526,2227319,-0.0019353954,0.0024147136,0.00026959318
2231274,2231070,-0.0019041706,0.0021497556,0.0004705793
2233772,2233570,-0.0018129543,0.001933178,0.0007583857
