timestamp,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame
10357837,10356865,0.0,0.0,-0.50246674,0.9998204,-0.015243565,0.0076310714,0.008279905,0.0,0.0,0.0,0.0,0.12988637,0.0,0.0,0.0,0.0,0.0,0.12988634,0.0,0.0,0.0,0.0,0.9602923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007131609,0.001327886,-0.053527463,0.0008833845,-0.0008747841,-0.0005801939,0.20697898,0.0,0.0,0.0,0.0,0.0,0.20697986,0.0,0.0,0.0,0.0,0.23904286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10367702,10366868,0.0,0.0,-0.50181776,0.99982023,-0.015240203,0.007638594,0.00829891,0.0,0.0,0.0,0.0,0.13276276,0.0,0.0,0.0,0.0,0.0,0.13276273,0.0,0.0,0.0,0.0,0.9683951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007115239,0.0012186884,-0.053148467,0.00088341447,-0.0008747344,-0.0005801575,0.20737018,0.0,0.0,0.0,0.0,0.0,0.20737106,0.0,0.0,0.0,0.0,0.24009289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10377891,10376871,0.0,0.0,-0.50120157,0.99982023,-0.015237799,0.0076355524,0.0083152065,0.0,0.0,0.0,0.0,0.13568135,0.0,0.0,0.0,0.0,0.0,0.13568132,0.0,0.0,0.0,0.0,0.9765603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070254295,0.0013544624,-0.05263091,0.00088339444,-0.0008748133,-0.00057985744,0.20779423,0.0,0.0,0.0,0.0,0.0,0.20779513,0.0,0.0,0.0,0.0,0.2411457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10387812,10386874,0.0,0.0,-0.50075966,0.99982,-0.0152359875,0.0076357396,0.008335171,0.0,0.0,0.0,0.0,0.1386423,0.0,0.0,0.0,0.0,0.0,0.13864225,0.0,0.0,0.0,0.0,0.911511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070869927,0.001314887,-0.052265648,0.0008834004,-0.0008747916,-0.00057983847,0.20825337,0.0,0.0,0.0,0.0,0.0,0.20825426,0.0,0.0,0.0,0.0,0.22929262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10397833,10396877,0.0,0.0,-0.500344,0.9998199,-0.015237517,0.0076322975,0.008352937,0.0,0.0,0.0,0.0,0.14164579,0.0,0.0,0.0,0.0,0.0,0.14164574,0.0,0.0,0.0,0.0,0.91918546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070679844,0.0011952484,-0.05185351,0.0008833781,-0.00087483146,-0.00057907554,0.20874532,0.0,0.0,0.0,0.0,0.0,0.20874622,0.0,0.0,0.0,0.0,0.23030514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10407723,10406889,0.0,0.0,-0.499954,0.99981964,-0.015237419,0.0076364386,0.008380764,0.0,0.0,0.0,0.0,0.14469202,0.0,0.0,0.0,0.0,0.0,0.14469197,0.0,0.0,0.0,0.0,0.9269196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007049558,0.0011828982,-0.051449254,0.00088339666,-0.0008748207,-0.0005790633,0.20927006,0.0,0.0,0.0,0.0,0.0,0.20927098,0.0,0.0,0.0,0.0,0.23132037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10417777,10416927,0.0,0.0,-0.49959034,0.9998195,-0.015237645,0.0076370286,0.008397571,0.0,0.0,0.0,0.0,0.14778121,0.0,0.0,0.0,0.0,0.0,0.14778116,0.0,0.0,0.0,0.0,0.9347136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069887517,0.0010106426,-0.05115245,0.000883363,-0.00087483507,-0.0005791136,0.20982723,0.0,0.0,0.0,0.0,0.0,0.20982818,0.0,0.0,0.0,0.0,0.23233831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10427950,10426886,0.0,0.0,-0.49924815,0.9998193,-0.015241099,0.007633811,0.008419807,0.0,0.0,0.0,0.0,0.15091355,0.0,0.0,0.0,0.0,0.0,0.1509135,0.0,0.0,0.0,0.0,0.94256794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006977844,0.0009368201,-0.050922863,0.000883361,-0.00087486743,-0.0005783154,0.21041958,0.0,0.0,0.0,0.0,0.0,0.21042058,0.0,0.0,0.0,0.0,0.23335895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10437899,10436889,0.0,0.0,-0.49893212,0.9998191,-0.015235595,0.00763328,0.008452388,0.0,0.0,0.0,0.0,0.09533122,0.0,0.0,0.0,0.0,0.0,0.09533121,0.0,0.0,0.0,0.0,0.9504827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070101293,0.000907305,-0.05059836,0.00088116055,-0.00086416944,-0.00057796575,0.14775902,0.0,0.0,0.0,0.0,0.0,0.14776012,0.0,0.0,0.0,0.0,0.23438227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10447857,10446892,0.0,0.0,-0.4986395,0.9998188,-0.015238174,0.007633863,0.008483146,0.0,0.0,0.0,0.0,0.09732471,0.0,0.0,0.0,0.0,0.0,0.097324684,0.0,0.0,0.0,0.0,0.9584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068967,0.00082530716,-0.05022926,0.00088106154,-0.00086419383,-0.0005775259,0.14835583,0.0,0.0,0.0,0.0,0.0,0.14835699,0.0,0.0,0.0,0.0,0.23540832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10457728,10456895,0.0,0.0,-0.49836895,0.9998185,-0.015237067,0.007629946,0.008518739,0.0,0.0,0.0,0.0,0.09934881,0.0,0.0,0.0,0.0,0.0,0.09934879,0.0,0.0,0.0,0.0,0.9664954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006904325,0.0007807189,-0.049898934,0.0008811,-0.0008642104,-0.00057748775,0.14898433,0.0,0.0,0.0,0.0,0.0,0.14898555,0.0,0.0,0.0,0.0,0.23643708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10468035,10466899,0.0,0.0,-0.4977942,0.9998182,-0.015239341,0.007631186,0.008552552,0.0,0.0,0.0,0.0,0.10140377,0.0,0.0,0.0,0.0,0.0,0.10140375,0.0,0.0,0.0,0.0,0.9027705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069534197,0.0008203527,-0.049377345,0.00088104774,-0.00086418795,-0.000577307,0.14964326,0.0,0.0,0.0,0.0,0.0,0.14964454,0.0,0.0,0.0,0.0,0.22495387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10477785,10476902,0.0,0.0,-0.49724898,0.99981797,-0.015240654,0.0076292283,0.008581795,0.0,0.0,0.0,0.0,0.103489816,0.0,0.0,0.0,0.0,0.0,0.103489794,0.0,0.0,0.0,0.0,0.91032976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007013023,0.0007942815,-0.048888464,0.0008810188,-0.00086419407,-0.00057733105,0.1503335,0.0,0.0,0.0,0.0,0.0,0.15033486,0.0,0.0,0.0,0.0,0.22594376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10487924,10486905,0.0,0.0,-0.49673298,0.99981767,-0.015242036,0.0076275817,0.008616136,0.0,0.0,0.0,0.0,0.10560718,0.0,0.0,0.0,0.0,0.0,0.10560716,0.0,0.0,0.0,0.0,0.91794753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007067438,0.00068465166,-0.048505854,0.0008810848,-0.0008641889,-0.00057846226,0.15105414,0.0,0.0,0.0,0.0,0.0,0.1510556,0.0,0.0,0.0,0.0,0.22693628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10497754,10496907,0.0,0.0,-0.49624538,0.9998174,-0.015245426,0.0076276865,0.008644343,0.0,0.0,0.0,0.0,0.107756115,0.0,0.0,0.0,0.0,0.0,0.10775609,0.0,0.0,0.0,0.0,0.92562413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007084629,0.00056246575,-0.04808404,0.0008810682,-0.0008641366,-0.00057847827,0.15180673,0.0,0.0,0.0,0.0,0.0,0.15180826,0.0,0.0,0.0,0.0,0.22793142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10507812,10506910,0.0,0.0,-0.4957852,0.9998171,-0.015249382,0.007627701,0.008671656,0.0,0.0,0.0,0.0,0.109936886,0.0,0.0,0.0,0.0,0.0,0.10993686,0.0,0.0,0.0,0.0,0.93335986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072321584,0.0005382853,-0.047632433,0.0008810584,-0.0008641515,-0.0005784597,0.15259041,0.0,0.0,0.0,0.0,0.0,0.15259203,0.0,0.0,0.0,0.0,0.22892918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10517906,10516912,0.0,0.0,-0.4953529,0.99981683,-0.0152482595,0.007630319,0.008697348,0.0,0.0,0.0,0.0,0.11214977,0.0,0.0,0.0,0.0,0.0,0.112149745,0.0,0.0,0.0,0.0,0.94115496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073158904,0.00065173436,-0.047424927,0.0008811145,-0.0008641151,-0.00057983736,0.15340546,0.0,0.0,0.0,0.0,0.0,0.15340717,0.0,0.0,0.0,0.0,0.22992958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
10527742,10526923,0.0,0.0,-0.4949472,0.9998166,-0.0152465515,0.00763197,0.008723199,0.0,0.0,0.0,0.0,0.11439504,0.0,0.0,0.0,0.0,0.0,0.114395015,0.0,0.0,0.0,0.0,0.9490098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074393777,0.0005455281,-0.047037505,0.0008811029,-0.00086412556,-0.00057982316,0.15425022,0.0,0.0,0.0,0.0,0.0,0.15425202,0.0,0.0,0.0,0.0,0.23093261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
