timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
10246832,0,0.0,0.0,0.0,0.0,-0.5117534,-3.651142e-07,3.750908e-08,0.0,0.0069896006,0.0011864135,-0.059541848,0.026103387,-7.307399e-05,7.5070707e-06,0.0,0.012017757,0.0055001266,0.03014113,0.016144808,-0.001532587,0.0,0.1460588,0.44942397,0.9724477,0.6401205,0.49046755,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10256837,0,0.0,0.0,0.0,0.0,-0.5107537,-3.651142e-07,3.750908e-08,0.0,0.006988196,0.0012580672,-0.059032306,0.02712571,-7.307399e-05,7.5070707e-06,0.0,0.00037221954,0.016912641,-0.014142567,0.016144598,-0.001532587,0.0,0.14459375,0.45477855,0.97657335,0.6401585,0.4915528,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10266840,0,0.0,0.0,0.0,0.0,-0.5097966,-3.651142e-07,3.750908e-08,0.0,0.007124127,0.0012274388,-0.058284536,0.028329745,-7.307399e-05,7.5070707e-06,0.0,0.0074385153,0.005652563,0.008819009,0.01614766,-0.001532587,0.0,0.14316973,0.46015987,0.9807136,0.64024884,0.49263856,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10276842,0,0.0,0.0,0.0,0.0,-0.5088811,-3.651142e-07,3.750908e-08,0.0,0.007074328,0.001178811,-0.057694983,0.029321443,-7.307399e-05,7.5070707e-06,0.0,-0.002195154,-0.009799603,0.011464926,0.016157515,-0.001532587,0.0,0.14179,0.46556714,0.9848684,0.6403908,0.49372482,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10286844,0,0.0,0.0,0.0,0.0,-0.5080063,-3.651142e-07,3.750908e-08,0.0,0.007056152,0.0011280162,-0.05722537,0.030141264,-7.307399e-05,7.5070707e-06,0.0,0.0018831069,0.0012521268,-0.011019566,0.016181353,-0.001532587,0.0,0.14045084,0.4709996,0.98903775,0.64058465,0.49481162,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10296847,0,0.0,0.0,0.0,0.0,-0.50710034,-3.651142e-07,3.750908e-08,0.0,0.0071916594,0.0012514624,-0.05663066,0.03110999,-7.307399e-05,7.5070707e-06,0.0,0.008464579,0.017749252,0.012113585,0.016196739,-0.001532587,0.0,0.1408501,0.47645652,0.9554936,0.6408308,0.48249486,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10306850,0,0.0,0.0,0.0,0.0,-0.5062345,-3.651142e-07,3.750908e-08,0.0,0.0071408646,0.0011399714,-0.056095384,0.031968195,-7.307399e-05,7.5070707e-06,0.0,0.013322969,-0.009885557,0.007056398,0.016210653,-0.001532587,0.0,0.13952655,0.48193726,0.95953274,0.6411287,0.48356447,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10316853,0,0.0,0.0,0.0,0.0,-0.5054071,-3.651142e-07,3.750908e-08,0.0,0.007069412,0.0011850414,-0.055484902,0.03285259,-7.307399e-05,7.5070707e-06,0.0,-0.0046554506,0.0035575847,0.0022949392,0.016238468,-0.001532587,0.0,0.13824102,0.48744127,0.9635864,0.6414789,0.48463458,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10326856,0,0.0,0.0,0.0,0.0,-0.5046177,-3.651142e-07,3.750908e-08,0.0,0.0071324105,0.00128357,-0.05500445,0.033559892,-7.307399e-05,7.5070707e-06,0.0,0.0104269525,0.0067027668,0.008781607,0.016262855,-0.001532587,0.0,0.1369923,0.49296793,0.9676544,0.6418813,0.4857052,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10336859,0,0.0,0.0,0.0,0.0,-0.5038648,-3.651142e-07,3.750908e-08,0.0,0.007133593,0.0012160768,-0.05453636,0.034209803,-7.307399e-05,7.5070707e-06,0.0,0.006827974,-0.0055905087,-0.013699748,0.01628434,-0.001532587,0.0,0.13578105,0.49851674,0.9717369,0.6423345,0.48677632,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
