timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1849011,0.23409258,-0.1017607,-0.30301842
1860167,0.23706616,-0.1017607,-0.29987347
1871325,0.23409258,-0.10466651,-0.29358354
1882465,0.23409258,-0.1017607,-0.29987347
1893637,0.23706616,-0.10466651,-0.2967285
1904783,0.23409258,-0.10466651,-0.29987347
1915966,0.23111899,-0.1017607,-0.2967285
1927255,0.23409258,-0.1017607,-0.29987347
1938513,0.23409258,-0.10466651,-0.29358354
1949754,0.23409258,-0.10466651,-0.30301842
1960955,0.23409258,-0.1017607,-0.29987347
1972263,0.23706616,-0.1017607,-0.29987347
1983479,0.23409258,-0.1017607,-0.30930838
1994713,0.23409258,-0.1017607,-0.29987347
2006005,0.23409258,-0.1017607,-0.29987347
2017247,0.23409258,-0.1017607,-0.30301842
2028483,0.23706616,-0.1017607,-0.29358354
2039733,0.23706616,-0.10466651,-0.29987347
2051011,0.23409258,-0.1017607,-0.29987347
2062254,0.23706616,-0.10466651,-0.29358354
2073508,0.23706616,-0.10466651,-0.2967285
2084743,0.23706616,-0.10466651,-0.2967285
2096014,0.23706616,-0.1017607,-0.2967285
2107695,0.23706616,-0.10466651,-0.2967285
2118882,0.23409258,-0.1017607,-0.2967285
2130031,0.23706616,-0.10466651,-0.2967285
2141173,0.23409258,-0.10466651,-0.29987347
2152315,0.23706616,-0.10466651,-0.2967285
2163514,0.23409258,-0.1017607,-0.2967285
2174792,0.23409258,-0.10466651,-0.29987347
2186067,0.23409258,-0.1017607,-0.29987347
2197276,0.23409258,-0.10466651,-0.2967285
2208546,0.23409258,-0.10466651,-0.2967285
2219868,0.23409258,-0.10466651,-0.30301842
2231045,0.23706616,-0.1017607,-0.29987347
2242291,0.23409258,-0.10466651,-0.2967285
2253598,0.23409258,-0.10466651,-0.29358354
2264810,0.23706616,-0.10466651,-0.30301842
2276048,0.23706616,-0.1017607,-0.29358354
2287327,0.24003974,-0.10466651,-0.30301842
2298574,0.23409258,-0.1017607,-0.29987347
2309844,0.23409258,-0.10466651,-0.3061634
2321079,0.23409258,-0.10466651,-0.2967285
2332317,0.23706616,-0.1017607,-0.2967285
2343585,0.23706616,-0.10466651,-0.30301842
2354849,0.23706616,-0.10466651,-0.30301842
2366651,0.23409258,-0.1017607,-0.2967285
2377878,0.23706616,-0.1017607,-0.2967285
2389019,0.23409258,-0.10466651,-0.30301842
2400200,0.23409258,-0.1017607,-0.2967285
2411359,0.23409258,-0.1017607,-0.2967285
2422499,0.23706616,-0.10466651,-0.3061634
2433655,0.23706616,-0.1017607,-0.2967285
2444849,0.23409258,-0.1017607,-0.2967285
2456101,0.23706616,-0.10466651,-0.29987347
2467371,0.23706616,-0.10466651,-0.2967285
2478604,0.23409258,-0.10466651,-0.2967285
2489859,0.23409258,-0.1017607,-0.29987347
2501137,0.23706616,-0.10466651,-0.2967285
2512399,0.24003974,-0.10466651,-0.30301842
2523613,0.23706616,-0.1017607,-0.2967285
