timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10271362,0.999809,-0.015344216,0.0075125406,0.009493932,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10276334,0.999809,-0.015344799,0.00751231,0.009494255,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10281337,0.999809,-0.015344416,0.0075115347,0.009495587,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10286319,0.99980915,-0.015337852,0.007509052,0.009496283,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10291305,0.9998091,-0.015340587,0.0075082653,0.009497634,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10296296,0.9998091,-0.015339609,0.0075067584,0.009500326,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10301297,0.999809,-0.015336043,0.007507349,0.009503261,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10306295,0.9998092,-0.015332375,0.0075068353,0.0095012775,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10311296,0.9998092,-0.015331473,0.007505164,0.009500917,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10316297,0.9998091,-0.015331401,0.0075052874,0.009502992,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10321298,0.9998093,-0.0153272785,0.0075020455,0.00949889,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10326299,0.99980927,-0.015330608,0.007501135,0.009498228,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10331301,0.99980927,-0.015330109,0.0075015975,0.009500448,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10336301,0.99980915,-0.015330082,0.0075007766,0.009503222,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10341337,0.9998092,-0.015329662,0.007502932,0.009506373,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10346298,0.9998092,-0.015328705,0.0075011267,0.009505504,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10351311,0.99980927,-0.015326557,0.0074994513,0.009504869,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10356304,0.9998092,-0.015329298,0.007502676,0.009502611,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10361305,0.99980915,-0.015331683,0.007503277,0.009502952,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10366306,0.9998092,-0.015328236,0.0075064288,0.009500984,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10371306,0.99980915,-0.015333976,0.00750458,0.009501998,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10376309,0.9998092,-0.015330152,0.0075060613,0.009501695,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10381311,0.9998092,-0.015330775,0.007497663,0.009505448,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10386321,0.9998092,-0.015333073,0.0075022425,0.009504819,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10391311,0.9998092,-0.015332532,0.0074964175,0.009508789,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10396311,0.99980915,-0.01533521,0.007496107,0.009509287,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10401313,0.999809,-0.01533619,0.0074999994,0.009510026,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10406313,0.9998091,-0.015336797,0.007499636,0.009513501,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10411315,0.99980897,-0.015336645,0.0074996683,0.009513237,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10416315,0.9998089,-0.015338335,0.007500547,0.009517059,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10421322,0.99980897,-0.015337581,0.0074984706,0.009522952,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10426317,0.99980885,-0.015337117,0.0074999365,0.009525555,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10431318,0.99980885,-0.015336567,0.0075049773,0.0095289275,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10436319,0.99980885,-0.015331839,0.007502003,0.009533857,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10441320,0.9998088,-0.015333407,0.007501943,0.009541674,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10446321,0.99980885,-0.015330986,0.007497759,0.009546622,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10451326,0.9998087,-0.015328742,0.00749722,0.009553903,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10456324,0.9998087,-0.015333023,0.0074956664,0.009559554,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10461323,0.9998085,-0.015335831,0.007496484,0.009567853,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10466324,0.99980855,-0.015334295,0.007494481,0.009574012,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10471326,0.99980855,-0.0153355785,0.0074918973,0.00957441,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10476326,0.99980843,-0.015339053,0.0074949847,0.009580393,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10481327,0.9998083,-0.015335431,0.007496222,0.009588513,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10486369,0.9998083,-0.015333051,0.007496068,0.009596204,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10491343,0.9998083,-0.01533177,0.0074904254,0.009605305,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10496330,0.9998083,-0.015330739,0.0074892743,0.009607592,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10501331,0.99980825,-0.015329133,0.00748949,0.009612737,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10506332,0.99980825,-0.015330167,0.007485594,0.0096138995,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10511334,0.99980825,-0.015328081,0.0074825063,0.009619019,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10516334,0.9998082,-0.01532868,0.0074808015,0.009626207,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10521334,0.9998082,-0.015325848,0.007483246,0.009632952,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10526337,0.9998081,-0.015330148,0.0074821874,0.009639675,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10531337,0.999808,-0.015330057,0.007481345,0.009645705,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10536338,0.9998079,-0.015332378,0.0074810395,0.009649694,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10541338,0.99980783,-0.015331707,0.0074819834,0.009656745,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10546339,0.99980783,-0.015336095,0.0074781985,0.00966231,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10551341,0.9998078,-0.015335127,0.007478193,0.009667864,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10556342,0.9998077,-0.015333423,0.0074789906,0.009674705,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10561348,0.99980754,-0.015338495,0.007481656,0.009677405,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10566344,0.9998075,-0.015338874,0.0074809007,0.009686216,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10571344,0.9998075,-0.0153365,0.0074796826,0.009691527,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10576346,0.99980754,-0.015334835,0.007478506,0.009694636,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10581346,0.9998075,-0.015333089,0.0074775564,0.009700225,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10586351,0.9998074,-0.015330003,0.007477234,0.009701648,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10591348,0.99980754,-0.015327985,0.007475466,0.009705795,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10596351,0.9998075,-0.015325373,0.0074759615,0.00970748,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10601350,0.9998075,-0.015326555,0.0074751475,0.009707693,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10606350,0.99980754,-0.015325012,0.007472968,0.009710904,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10611351,0.9998074,-0.015325769,0.0074718506,0.0097137075,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10616354,0.99980754,-0.015324115,0.0074737445,0.0097131645,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10621354,0.99980736,-0.0153291365,0.007474933,0.009713876,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10626354,0.99980754,-0.015324772,0.0074749086,0.009714374,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10631360,0.99980754,-0.01532117,0.007474563,0.009718617,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10636405,0.9998076,-0.015316324,0.007472961,0.009718754,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10641373,0.9998075,-0.015316275,0.0074728956,0.009721664,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10646358,0.99980736,-0.015320213,0.0074760495,0.00972514,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10651359,0.99980736,-0.015321751,0.007476887,0.009725286,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10656360,0.9998075,-0.0153217465,0.0074752164,0.009723822,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10661361,0.99980736,-0.015323691,0.007473775,0.009720905,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10666369,0.9998075,-0.015324957,0.007474852,0.009719812,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10671363,0.9998074,-0.015322686,0.0074714874,0.009718153,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10676363,0.9998074,-0.01532167,0.00747184,0.009719325,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10681365,0.9998076,-0.01532138,0.0074706273,0.009716132,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10686366,0.99980754,-0.015317959,0.0074691386,0.009714508,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10691366,0.99980766,-0.015317269,0.0074680815,0.009712612,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10696367,0.9998077,-0.015314265,0.007466808,0.009711775,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10701370,0.9998077,-0.015313454,0.0074698827,0.00970966,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10706369,0.9998078,-0.015312886,0.0074700676,0.009706381,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10711370,0.9998078,-0.015312888,0.0074722986,0.009705941,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10716371,0.9998078,-0.015313283,0.007471747,0.009703086,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10721372,0.9998078,-0.015314226,0.007470943,0.009702054,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10726374,0.9998078,-0.01531556,0.007474204,0.009700576,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10731374,0.9998079,-0.015311617,0.00747311,0.009695472,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10736382,0.9998079,-0.01531004,0.0074746623,0.009693794,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10741427,0.99980795,-0.015308657,0.007475991,0.009690063,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10746417,0.99980795,-0.015307761,0.0074772383,0.009687961,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10751408,0.99980795,-0.01530859,0.0074781976,0.009685952,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10756393,0.9998079,-0.015310617,0.0074767056,0.009687135,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10761389,0.99980795,-0.015314457,0.007476499,0.009684202,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10766377,0.99980795,-0.015312468,0.007476352,0.009679626,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10771382,0.99980795,-0.015314706,0.0074735875,0.009676383,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10776383,0.9998081,-0.015314525,0.00747334,0.009673863,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10781384,0.999808,-0.015314743,0.0074723302,0.009670752,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10786391,0.99980813,-0.015313685,0.0074712066,0.009673419,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
10791401,0.9998081,-0.015311561,0.0074711004,0.009671322,1.0,-1.7325563e-09,-4.169089e-10,6.464188e-05,2
