timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
10266334,0,0.0,0.0,0.0,0.0,-0.1357414,-2.539049e-07,-7.787206e-08,0.0,-0.0019042282,0.004014391,-0.0033212828,-0.02959206,-5.077082e-05,-1.5571297e-05,0.0,0.00060566457,-0.009977402,0.0051508565,0.018759143,0.00012928376,0.0,0.1,0.4492545,0.9788732,0.63812304,0.4920307,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10276334,0,0.0,0.0,0.0,0.0,-0.13612698,-2.539049e-07,-7.787206e-08,0.0,-0.0017904477,0.0040875734,-0.0034916045,-0.029851355,-5.077082e-05,-1.5571297e-05,0.0,-0.017440526,-0.00454932,-0.01378272,0.018757632,0.00012928376,0.0,0.100087576,0.4545894,0.9830207,0.63816094,0.493116,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10286319,0,0.0,0.0,0.0,0.0,-0.13650204,-2.539049e-07,-7.787206e-08,0.0,-0.0017177545,0.0040687323,-0.003822448,-0.030256305,-5.077082e-05,-1.5571297e-05,0.0,-0.0008769133,-4.151762e-05,-0.029228449,0.018761892,0.00012928376,0.0,0.100418694,0.4599509,0.98718274,0.6382504,0.4942018,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10296296,0,0.0,0.0,0.0,0.0,-0.13693514,-2.539049e-07,-7.787206e-08,0.0,-0.001575512,0.004038734,-0.00393708,-0.030501392,-5.077082e-05,-1.5571297e-05,0.0,0.012127614,-0.01461957,0.0099503575,0.01877002,0.00012928376,0.0,0.1,0.4653383,0.95383525,0.6383917,0.48196146,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10306295,0,0.0,0.0,0.0,0.0,-0.13735513,-2.539049e-07,-7.787206e-08,0.0,-0.0015134559,0.0039720973,-0.004060292,-0.030738307,-5.077082e-05,-1.5571297e-05,0.0,-0.0114740925,-0.015846336,0.0037087437,0.018772032,0.00012928376,0.0,0.1,0.47075078,0.9578679,0.6385845,0.4830302,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10316297,0,0.0,0.0,0.0,0.0,-0.137763,-2.539049e-07,-7.787206e-08,0.0,-0.0012735461,0.003896535,-0.004184813,-0.030960454,-5.077082e-05,-1.5571297e-05,0.0,0.015340135,-0.004674067,0.017637832,0.018775525,0.00012928376,0.0,0.1,0.47618768,0.9619151,0.6388289,0.48409942,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10326299,0,0.0,0.0,0.0,0.0,-0.13815826,-2.539049e-07,-7.787206e-08,0.0,-0.0011564109,0.0038616243,-0.0043052277,-0.031163074,-5.077082e-05,-1.5571297e-05,0.0,-0.0037525385,-0.00043945204,-0.0024702442,0.018766133,0.00012928376,0.0,0.10017904,0.48164833,0.96597666,0.63912433,0.4851692,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10336301,0,0.0,0.0,0.0,0.0,-0.13854288,-2.539049e-07,-7.787206e-08,0.0,-0.0012972462,0.0038859947,-0.004541822,-0.031467088,-5.077082e-05,-1.5571297e-05,0.0,-0.019342123,0.0078791855,0.001763363,0.018776141,0.00012928376,0.0,0.10051208,0.48713216,0.97005266,0.6394718,0.48623946,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10346298,0,0.0,0.0,0.0,0.0,-0.13891678,-2.539049e-07,-7.787206e-08,0.0,-0.0011486881,0.0038923752,-0.0047324453,-0.031710956,-5.077082e-05,-1.5571297e-05,0.0,0.012615533,-0.0075639756,-0.011409462,0.018780712,0.00012928376,0.0,0.10083444,0.4926386,0.9741431,0.63987005,0.48731023,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10356304,0,0.0,0.0,0.0,0.0,-0.13928068,-2.539049e-07,-7.787206e-08,0.0,-0.0010059718,0.0038089177,-0.0048624836,-0.031880658,-5.077082e-05,-1.5571297e-05,0.0,0.011901902,-0.008807101,0.006775395,0.01877487,0.00012928376,0.0,0.101146616,0.49816713,0.9782479,0.64032054,0.48838153,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
