timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1865076,0.23706616,-0.10466651,-0.2967285
1876387,0.23409258,-0.10466651,-0.30301842
1887579,0.23706616,-0.10466651,-0.29987347
1898858,0.23706616,-0.10466651,-0.30301842
1910110,0.23706616,-0.10466651,-0.29987347
1921349,0.23409258,-0.10466651,-0.29358354
1932610,0.23409258,-0.10466651,-0.29987347
1943938,0.23409258,-0.10466651,-0.2967285
1955098,0.23409258,-0.1017607,-0.2967285
1966352,0.23706616,-0.10466651,-0.29358354
1977617,0.23409258,-0.1017607,-0.2967285
1988869,0.23409258,-0.1017607,-0.2967285
2000097,0.23409258,-0.10466651,-0.2967285
2011390,0.23409258,-0.10466651,-0.29987347
2022668,0.23706616,-0.10466651,-0.29987347
2034263,0.23706616,-0.10466651,-0.29987347
2045447,0.23706616,-0.10466651,-0.2904386
2056597,0.23706616,-0.10466651,-0.29358354
2067749,0.23706616,-0.10466651,-0.2904386
2078894,0.23706616,-0.10466651,-0.29987347
2090124,0.23706616,-0.10466651,-0.29987347
2101392,0.23706616,-0.10466651,-0.29358354
2112639,0.23706616,-0.10466651,-0.2967285
2123867,0.23409258,-0.10466651,-0.2967285
2135148,0.23706616,-0.10466651,-0.2967285
2146444,0.23706616,-0.10466651,-0.2967285
2157627,0.23706616,-0.10466651,-0.2967285
2168878,0.23706616,-0.10466651,-0.29358354
2180159,0.23409258,-0.10466651,-0.29987347
2191397,0.23706616,-0.10466651,-0.29987347
2202633,0.23706616,-0.10466651,-0.2967285
2213910,0.23706616,-0.10466651,-0.29358354
2225159,0.23706616,-0.10466651,-0.29358354
2236396,0.23706616,-0.10466651,-0.29987347
2247685,0.23409258,-0.10466651,-0.2967285
2258925,0.23706616,-0.1017607,-0.2967285
2270173,0.23409258,-0.10466651,-0.2967285
2281416,0.23706616,-0.10466651,-0.2967285
2293477,0.23706616,-0.10466651,-0.2967285
2304786,0.23409258,-0.10466651,-0.29987347
2316120,0.23706616,-0.10466651,-0.3061634
2327268,0.23706616,-0.10466651,-0.2967285
2338500,0.23706616,-0.10466651,-0.29987347
2349873,0.23409258,-0.10466651,-0.2967285
2361021,0.23409258,-0.10466651,-0.2967285
2372257,0.23706616,-0.10466651,-0.29987347
2383621,0.23409258,-0.10466651,-0.2967285
2394798,0.23706616,-0.10466651,-0.29358354
2406014,0.23706616,-0.10466651,-0.29987347
2417341,0.23706616,-0.10466651,-0.2967285
2428595,0.23409258,-0.1017607,-0.2967285
2439785,0.23706616,-0.10466651,-0.30301842
2451131,0.23706616,-0.10466651,-0.29987347
2462273,0.23706616,-0.10466651,-0.2967285
2473992,0.23706616,-0.10466651,-0.2967285
2485204,0.23706616,-0.10466651,-0.29358354
2496460,0.23706616,-0.10466651,-0.29987347
2507710,0.23706616,-0.10466651,-0.2967285
2518982,0.23706616,-0.10466651,-0.29358354
2530204,0.23409258,-0.10466651,-0.2967285
2541481,0.23706616,-0.10466651,-0.2967285
2552714,0.23706616,-0.10466651,-0.29987347
2563955,0.23706616,-0.10466651,-0.29358354
2575214,0.23706616,-0.10466651,-0.2967285
2586476,0.23706616,-0.10466651,-0.2967285
2597702,0.23706616,-0.10466651,-0.29358354
2608953,0.23409258,-0.10466651,-0.2967285
2620242,0.23706616,-0.10466651,-0.2967285
2631518,0.23706616,-0.10466651,-0.29987347
2642714,0.23706616,-0.10466651,-0.29987347
