timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
1861386,1860390,396825,-0.570061,0.5366442,0.12530047,nan,0,0
1872579,1871718,396825,-0.570061,0.53629214,0.12502298,nan,0,0
1883897,1882893,396825,-0.5696661,0.5366442,0.12502298,nan,0,0
1895108,1894255,396825,-0.5696661,0.5366442,0.12502298,nan,0,0
1906389,1905441,396825,-0.5696661,0.5366442,0.12557797,nan,0,0
1917614,1916694,396825,-0.570061,0.5366442,0.12557797,nan,0,0
1928867,1927969,396825,-0.5696661,0.5366442,0.12502298,nan,0,0
1940122,1939257,396825,-0.5696661,0.5366442,0.12530047,nan,0,0
1951355,1950457,396825,-0.5692712,0.5366442,0.12502298,nan,0,0
1962677,1961690,396825,-0.570061,0.5366442,0.12557797,nan,0,0
1973862,1973009,396825,-0.5696661,0.5366442,0.12557797,nan,0,0
1985095,1984248,396825,-0.5696661,0.5366442,0.12557797,nan,0,0
1996351,1995402,396825,-0.5692712,0.5366442,0.12530047,nan,0,0
2007711,2006657,396825,-0.570061,0.5366442,0.12530047,nan,0,0
2018850,2018015,396825,-0.5696661,0.5366442,0.12557797,nan,0,0
2030117,2029156,396825,-0.57045585,0.53629214,0.12557797,nan,0,0
2041431,2040438,396825,-0.5712456,0.53629214,0.12585546,nan,0,0
2052661,2051763,396825,-0.5692712,0.5366442,0.12335799,nan,0,0
2063860,2063003,396825,-0.570061,0.53629214,0.12446798,nan,0,0
2075115,2074165,396825,-0.57045585,0.53593993,0.12502298,nan,0,0
2086391,2085444,396825,-0.57045585,0.53593993,0.12474547,nan,0,0
2097635,2096766,396825,-0.57045585,0.53593993,0.12502298,nan,0,0
2108872,2107973,396825,-0.5712456,0.53593993,0.12530047,nan,0,0
2120127,2119204,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2131400,2130441,396825,-0.5708508,0.53593993,0.12557797,nan,0,0
2142628,2141769,396825,-0.5708508,0.53593993,0.12530047,nan,0,0
2153873,2152935,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2165160,2164179,396825,-0.5708508,0.53593993,0.12557797,nan,0,0
2176434,2175546,396825,-0.5708508,0.53593993,0.12585546,nan,0,0
2187635,2186738,396825,-0.5712456,0.53593993,0.12557797,nan,0,0
2198929,2197942,396825,-0.57045585,0.53629214,0.12585546,nan,0,0
2210161,2209256,396825,-0.5712456,0.53593993,0.12613297,nan,0,0
2221387,2220499,396825,-0.57045585,0.53593993,0.12557797,nan,0,0
2232697,2231692,396825,-0.5708508,0.53629214,0.12585546,nan,0,0
2243899,2243032,396825,-0.57045585,0.53629214,0.12557797,nan,0,0
2255200,2254248,396825,-0.5712456,0.53629214,0.12557797,nan,0,0
2266470,2265506,396825,-0.5708508,0.53629214,0.12557797,nan,0,0
2277647,2276773,396825,-0.57045585,0.53593993,0.12502298,nan,0,0
2288920,2287952,396825,-0.570061,0.53629214,0.12141551,nan,0,0
2300223,2299307,396825,-0.57045585,0.53593993,0.12474547,nan,0,0
2311405,2310557,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2322659,2321710,396825,-0.5708508,0.53593993,0.12530047,nan,0,0
2333932,2332979,396825,-0.5708508,0.53593993,0.12502298,nan,0,0
2345191,2344306,396825,-0.570061,0.53629214,0.12530047,nan,0,0
2356416,2355497,396825,-0.57045585,0.53593993,0.12474547,nan,0,0
2367734,2366773,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2378968,2378066,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2390168,2389310,396825,-0.5708508,0.53593993,0.12557797,nan,0,0
2401496,2400495,396825,-0.570061,0.53593993,0.12502298,nan,0,0
2412695,2411800,396825,-0.570061,0.53593993,0.12474547,nan,0,0
2423947,2423025,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2435248,2434272,396825,-0.5696661,0.53629214,0.12502298,nan,0,0
2446487,2445637,396825,-0.5696661,0.53593993,0.12530047,nan,0,0
2457697,2456794,396825,-0.57045585,0.53593993,0.12557797,nan,0,0
2468962,2468047,396825,-0.5708508,0.53593993,0.12502298,nan,0,0
2480242,2479307,396825,-0.57045585,0.53593993,0.12502298,nan,0,0
2491468,2490547,396825,-0.5708508,0.53593993,0.12585546,nan,0,0
2502751,2501825,396825,-0.57045585,0.53593993,0.12530047,nan,0,0
2513961,2513089,396825,-0.570061,0.53593993,0.12502298,nan,0,0
2525196,2524292,396825,-0.5708508,0.53593993,0.12557797,nan,0,0
2536523,2535526,396825,-0.57045585,0.53593993,0.12502298,nan,0,0
