timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
4248918,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750002.0,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
4443091,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750002.2,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
4643087,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750002.5,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
4842915,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750002.8,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
5042911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750003.0,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
5242909,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750003.5,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
5442017,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750003.8,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
5642019,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750004.2,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
5842911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750004.5,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
6042172,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750004.8,99.99,99.99,106,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
6241914,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750005.0,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
6441955,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750005.5,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
6642911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750005.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
6841946,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750006.0,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
7041914,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750006.5,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
7241913,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750006.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
7442929,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.0,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
7641914,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750007.5,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
7842923,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.0,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
8042915,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
8243912,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750008.8,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
8443036,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750009.2,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
8642914,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750009.5,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
8842915,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.2,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
9042919,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.5,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
9241914,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750010.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
9441976,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750011.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
9641915,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750011.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
9842911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750012.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
10041924,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750012.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
10241926,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750013.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
10441915,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750013.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
10642972,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750014.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
10843006,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750015.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
11042090,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750015.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
11242050,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750016.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
11442912,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750017.0,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
11642919,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750017.5,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
11843911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750018.2,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
12043920,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750018.8,99.99,99.99,99,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
12243913,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750019.5,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
12443919,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750020.0,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
12642925,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750020.8,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
12842923,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750021.2,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
13043912,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750021.8,99.99,99.99,99,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
13242909,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750022.5,99.99,99.99,99,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
13442914,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750023.2,99.99,99.99,99,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
13642910,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750024.0,99.99,99.99,99,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
13842917,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750024.8,99.99,99.99,99,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
