timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
2429321,5.240039,3.3322265,1,0,1,0,1,0,0
2439303,5.2497067,3.3322265,1,0,1,0,1,0,0
2449300,5.259375,3.3563964,1,0,1,0,1,0,0
2459300,5.2529297,3.3306153,1,0,1,0,1,0,0
2469329,5.2529297,3.3515625,1,0,1,0,1,0,0
2479331,5.254541,3.3273926,1,0,1,0,1,0,0
2489306,5.240039,3.3338377,1,0,1,0,1,0,0
2499300,5.24165,3.3370605,1,0,1,0,1,0,0
2509301,5.2110353,3.3563964,1,0,1,0,1,0,0
2519323,5.2368164,3.3290038,1,0,1,0,1,0,0
2529333,5.2335935,3.3370605,1,0,1,0,1,0,0
2539315,5.2368164,3.3515625,1,0,1,0,1,0,0
2549301,5.22876,3.3322265,1,0,1,0,1,0,0
2559317,5.2271485,3.3290038,1,0,1,0,1,0,0
2569436,5.2335935,3.3338377,1,0,1,0,1,0,0
2579388,5.240039,3.3563964,1,0,1,0,1,0,0
2589358,5.2368164,3.338672,1,0,1,0,1,0,0
2599359,5.244873,3.3370605,1,0,1,0,1,0,0
2609382,5.2464843,3.3580077,1,0,1,0,1,0,0
2619380,5.2513185,3.3306153,1,0,1,0,1,0,0
2629331,5.2239256,3.3580077,1,0,1,0,1,0,0
2639321,5.230371,3.3290038,1,0,1,0,1,0,0
2649327,5.2368164,3.3306153,1,0,1,0,1,0,0
2659301,5.22876,3.3306153,1,0,1,0,1,0,0
2669301,5.230371,3.3290038,1,0,1,0,1,0,0
2679329,5.2384276,3.3612304,1,0,1,0,1,0,0
2689300,5.240039,3.3531737,1,0,1,0,1,0,0
2699321,5.2529297,3.3322265,1,0,1,0,1,0,0
2709331,5.254541,3.3322265,1,0,1,0,1,0,0
2719300,5.2513185,3.3322265,1,0,1,0,1,0,0
2729378,5.2464843,3.3322265,1,0,1,0,1,0,0
2739323,5.219092,3.3338377,1,0,1,0,1,0,0
2749319,5.240039,3.3290038,1,0,1,0,1,0,0
2759301,5.2513185,3.3338377,1,0,1,0,1,0,0
2769301,5.2497067,3.3306153,1,0,1,0,1,0,0
2779303,5.2497067,3.3338377,1,0,1,0,1,0,0
2789302,5.2480955,3.3547852,1,0,1,0,1,0,0
2799300,5.2368164,3.3322265,1,0,1,0,1,0,0
2809300,5.244873,3.3322265,1,0,1,0,1,0,0
2819308,5.24165,3.3547852,1,0,1,0,1,0,0
2829302,5.244873,3.3322265,1,0,1,0,1,0,0
2839303,5.2480955,3.3338377,1,0,1,0,1,0,0
2849301,5.2464843,3.3547852,1,0,1,0,1,0,0
2859306,5.254541,3.3290038,1,0,1,0,1,0,0
2869300,5.240039,3.3306153,1,0,1,0,1,0,0
2879306,5.2384276,3.3306153,1,0,1,0,1,0,0
2889364,5.243262,3.3322265,1,0,1,0,1,0,0
2899315,5.2480955,3.3547852,1,0,1,0,1,0,0
2909303,5.2529297,3.3338377,1,0,1,0,1,0,0
2919299,5.2480955,3.3547852,1,0,1,0,1,0,0
2929302,5.2480955,3.3563964,1,0,1,0,1,0,0
2939299,5.259375,3.3515625,1,0,1,0,1,0,0
2949300,5.254541,3.3306153,1,0,1,0,1,0,0
2959308,5.254541,3.3290038,1,0,1,0,1,0,0
2969300,5.254541,3.3563964,1,0,1,0,1,0,0
2979299,5.225537,3.3531737,1,0,1,0,1,0,0
2989300,5.2223144,3.3547852,1,0,1,0,1,0,0
2999299,5.2577634,3.3563964,1,0,1,0,1,0,0
3009316,5.2513185,3.3338377,1,0,1,0,1,0,0
3019299,5.254541,3.3306153,1,0,1,0,1,0,0
3029308,5.2529297,3.3580077,1,0,1,0,1,0,0
3039299,5.254541,3.3338377,1,0,1,0,1,0,0
3049415,5.240039,3.3338377,1,0,1,0,1,0,0
3059402,5.254541,3.3563964,1,0,1,0,1,0,0
3069304,5.2513185,3.3322265,1,0,1,0,1,0,0
3079356,5.259375,3.3306153,1,0,1,0,1,0,0
3089357,5.254541,3.3370605,1,0,1,0,1,0,0
3099364,5.2513185,3.3515625,1,0,1,0,1,0,0
3109342,5.259375,3.3290038,1,0,1,0,1,0,0
3119337,5.2497067,3.3338377,1,0,1,0,1,0,0
3129311,5.2513185,3.3338377,1,0,1,0,1,0,0
3139316,5.2497067,3.3354492,1,0,1,0,1,0,0
3149307,5.244873,3.3338377,1,0,1,0,1,0,0
3159300,5.2529297,3.3322265,1,0,1,0,1,0,0
3169308,5.2577634,3.3547852,1,0,1,0,1,0,0
3179300,5.256152,3.3273926,1,0,1,0,1,0,0
3189300,5.256152,3.3338377,1,0,1,0,1,0,0
3199300,5.254541,3.3338377,1,0,1,0,1,0,0
3209358,5.2335935,3.3290038,1,0,1,0,1,0,0
3219352,5.2497067,3.3338377,1,0,1,0,1,0,0
3229308,5.254541,3.3338377,1,0,1,0,1,0,0
3239313,5.254541,3.3338377,1,0,1,0,1,0,0
3249301,5.256152,3.3322265,1,0,1,0,1,0,0
3259301,5.256152,3.3306153,1,0,1,0,1,0,0
3269302,5.256152,3.3580077,1,0,1,0,1,0,0
3279307,5.2529297,3.3338377,1,0,1,0,1,0,0
3289301,5.2529297,3.3338377,1,0,1,0,1,0,0
3299373,5.254541,3.3563964,1,0,1,0,1,0,0
3309321,5.259375,3.3338377,1,0,1,0,1,0,0
3319303,5.2513185,3.3322265,1,0,1,0,1,0,0
3329308,5.24165,3.3547852,1,0,1,0,1,0,0
3339304,5.243262,3.3322265,1,0,1,0,1,0,0
3349303,5.2497067,3.3322265,1,0,1,0,1,0,0
3359302,5.2513185,3.3322265,1,0,1,0,1,0,0
3369278,5.2513185,3.3322265,1,0,1,0,1,0,0
3379308,5.2464843,3.3322265,1,0,1,0,1,0,0
3389302,5.2368164,3.3322265,1,0,1,0,1,0,0
3399301,5.2513185,3.3580077,1,0,1,0,1,0,0
3409301,5.2609863,3.3290038,1,0,1,0,1,0,0
3419301,5.2529297,3.3596191,1,0,1,0,1,0,0
3429302,5.244873,3.3580077,1,0,1,0,1,0,0
3439305,5.244873,3.3563964,1,0,1,0,1,0,0
3449344,5.2464843,3.3306153,1,0,1,0,1,0,0
3459363,5.240039,3.3547852,1,0,1,0,1,0,0
3469309,5.254541,3.3547852,1,0,1,0,1,0,0
3479301,5.2609863,3.3338377,1,0,1,0,1,0,0
3489302,5.259375,3.3563964,1,0,1,0,1,0,0
3499301,5.256152,3.3547852,1,0,1,0,1,0,0
3509293,5.2513185,3.3322265,1,0,1,0,1,0,0
3519309,5.2513185,3.3290038,1,0,1,0,1,0,0
3529307,5.2384276,3.3322265,1,0,1,0,1,0,0
3539301,5.2335935,3.3580077,1,0,1,0,1,0,0
3549307,5.235205,3.3547852,1,0,1,0,1,0,0
3559301,5.243262,3.3547852,1,0,1,0,1,0,0
3569302,5.254541,3.3531737,1,0,1,0,1,0,0
3579299,5.2513185,3.3306153,1,0,1,0,1,0,0
3589512,5.2497067,3.3322265,1,0,1,0,1,0,0
3599510,5.256152,3.3547852,1,0,1,0,1,0,0
3609498,5.22876,3.3563964,1,0,1,0,1,0,0
3619462,5.2223144,3.338672,1,0,1,0,1,0,0
3629431,5.24165,3.3322265,1,0,1,0,1,0,0
3639450,5.2513185,3.3322265,1,0,1,0,1,0,0
3649394,5.254541,3.3306153,1,0,1,0,1,0,0
3659433,5.256152,3.3290038,1,0,1,0,1,0,0
3669399,5.2625976,3.3563964,1,0,1,0,1,0,0
3679436,5.2609863,3.3563964,1,0,1,0,1,0,0
3689398,5.2497067,3.3306153,1,0,1,0,1,0,0
3699363,5.2609863,3.3354492,1,0,1,0,1,0,0
3709363,5.24165,3.3306153,1,0,1,0,1,0,0
3719390,5.256152,3.3547852,1,0,1,0,1,0,0
3729395,5.256152,3.3338377,1,0,1,0,1,0,0
3739399,5.2497067,3.3273926,1,0,1,0,1,0,0
3749351,5.24165,3.3322265,1,0,1,0,1,0,0
3759354,5.240039,3.3322265,1,0,1,0,1,0,0
3769452,5.235205,3.3306153,1,0,1,0,1,0,0
3779417,5.2384276,3.325781,1,0,1,0,1,0,0
3789439,5.2384276,3.3322265,1,0,1,0,1,0,0
3799412,5.2335935,3.3322265,1,0,1,0,1,0,0
3809436,5.244873,3.3306153,1,0,1,0,1,0,0
3819389,5.2368164,3.3322265,1,0,1,0,1,0,0
3829334,5.243262,3.3322265,1,0,1,0,1,0,0
3839336,5.235205,3.3628418,1,0,1,0,1,0,0
3849323,5.240039,3.3596191,1,0,1,0,1,0,0
3859347,5.2335935,3.3306153,1,0,1,0,1,0,0
3869309,5.2480955,3.3273926,1,0,1,0,1,0,0
3879300,5.244873,3.3306153,1,0,1,0,1,0,0
3889300,5.24165,3.3580077,1,0,1,0,1,0,0
3899301,5.2126465,3.3322265,1,0,1,0,1,0,0
3909328,5.240039,3.3612304,1,0,1,0,1,0,0
3919302,5.225537,3.3322265,1,0,1,0,1,0,0
3929313,5.2094235,3.3338377,1,0,1,0,1,0,0
3939370,5.244873,3.3290038,1,0,1,0,1,0,0
3949395,5.235205,3.3306153,1,0,1,0,1,0,0
3959355,5.240039,3.3290038,1,0,1,0,1,0,0
3969345,5.240039,3.3338377,1,0,1,0,1,0,0
3979350,5.2384276,3.3306153,1,0,1,0,1,0,0
3989369,5.244873,3.3580077,1,0,1,0,1,0,0
3999379,5.2497067,3.3338377,1,0,1,0,1,0,0
4009335,5.259375,3.3563964,1,0,1,0,1,0,0
4019305,5.2335935,3.338672,1,0,1,0,1,0,0
4029305,5.231982,3.3322265,1,0,1,0,1,0,0
4039358,5.235205,3.3547852,1,0,1,0,1,0,0
4049309,5.2384276,3.3290038,1,0,1,0,1,0,0
4059320,5.2335935,3.3580077,1,0,1,0,1,0,0
4069318,5.235205,3.3290038,1,0,1,0,1,0,0
4079370,5.244873,3.3306153,1,0,1,0,1,0,0
4089453,5.254541,3.3338377,1,0,1,0,1,0,0
4099424,5.254541,3.3563964,1,0,1,0,1,0,0
4109426,5.2497067,3.3306153,1,0,1,0,1,0,0
4119413,5.256152,3.3338377,1,0,1,0,1,0,0
4129460,5.201367,3.3596191,1,0,1,0,1,0,0
4139432,5.2384276,3.3338377,1,0,1,0,1,0,0
4149426,5.2368164,3.3596191,1,0,1,0,1,0,0
4159433,5.22876,3.3322265,1,0,1,0,1,0,0
4169398,5.230371,3.3338377,1,0,1,0,1,0,0
4179416,5.22876,3.3338377,1,0,1,0,1,0,0
4189387,5.2384276,3.3515625,1,0,1,0,1,0,0
4199386,5.22876,3.3322265,1,0,1,0,1,0,0
4209383,5.220703,3.3322265,1,0,1,0,1,0,0
4219433,5.225537,3.3354492,1,0,1,0,1,0,0
4229379,5.230371,3.3306153,1,0,1,0,1,0,0
4239483,5.2368164,3.3563964,1,0,1,0,1,0,0
4249461,5.230371,3.3322265,1,0,1,0,1,0,0
4259465,5.2384276,3.3596191,1,0,1,0,1,0,0
4269474,5.2335935,3.3531737,1,0,1,0,1,0,0
4279458,5.2335935,3.3322265,1,0,1,0,1,0,0
4289457,5.240039,3.3596191,1,0,1,0,1,0,0
4299436,5.243262,3.3580077,1,0,1,0,1,0,0
4309415,5.2529297,3.3338377,1,0,1,0,1,0,0
4319409,5.2480955,3.3354492,1,0,1,0,1,0,0
4329363,5.259375,3.3547852,1,0,1,0,1,0,0
4339362,5.2529297,3.3547852,1,0,1,0,1,0,0
4349389,5.2497067,3.3547852,1,0,1,0,1,0,0
4359409,5.2223144,3.3306153,1,0,1,0,1,0,0
4369361,5.2223144,3.3322265,1,0,1,0,1,0,0
4379365,5.220703,3.3322265,1,0,1,0,1,0,0
4389368,5.2110353,3.3338377,1,0,1,0,1,0,0
4399444,5.2223144,3.3370605,1,0,1,0,1,0,0
4409430,5.2368164,3.338672,1,0,1,0,1,0,0
4419372,5.2513185,3.3290038,1,0,1,0,1,0,0
4429378,5.2529297,3.3322265,1,0,1,0,1,0,0
4439408,5.2529297,3.3580077,1,0,1,0,1,0,0
4449409,5.2529297,3.3563964,1,0,1,0,1,0,0
4459378,5.2609863,3.3338377,1,0,1,0,1,0,0
4469390,5.244873,3.3290038,1,0,1,0,1,0,0
4479383,5.2513185,3.3370605,1,0,1,0,1,0,0
4489491,5.2577634,3.3563964,1,0,1,0,1,0,0
4499453,5.256152,3.3322265,1,0,1,0,1,0,0
4509438,5.26582,3.3306153,1,0,1,0,1,0,0
4519436,5.2529297,3.3306153,1,0,1,0,1,0,0
4529489,5.2529297,3.3338377,1,0,1,0,1,0,0
4539537,5.2464843,3.3563964,1,0,1,0,1,0,0
4549507,5.254541,3.3676758,1,0,1,0,1,0,0
4559476,5.256152,3.3338377,1,0,1,0,1,0,0
4569465,5.2529297,3.3612304,1,0,1,0,1,0,0
4579464,5.244873,3.3547852,1,0,1,0,1,0,0
4589457,5.225537,3.3547852,1,0,1,0,1,0,0
4599463,5.2529297,3.3354492,1,0,1,0,1,0,0
4609454,5.256152,3.3370605,1,0,1,0,1,0,0
4619486,5.256152,3.3580077,1,0,1,0,1,0,0
4629490,5.2497067,3.3322265,1,0,1,0,1,0,0
4639545,5.240039,3.3515625,1,0,1,0,1,0,0
4649523,5.2529297,3.3338377,1,0,1,0,1,0,0
4659509,5.254541,3.3563964,1,0,1,0,1,0,0
4669550,5.256152,3.3580077,1,0,1,0,1,0,0
4679508,5.2577634,3.3612304,1,0,1,0,1,0,0
4689512,5.2529297,3.3563964,1,0,1,0,1,0,0
4699527,5.254541,3.3322265,1,0,1,0,1,0,0
4709542,5.2497067,3.3322265,1,0,1,0,1,0,0
4719506,5.256152,3.3306153,1,0,1,0,1,0,0
4729473,5.2513185,3.3596191,1,0,1,0,1,0,0
4739473,5.2529297,3.3338377,1,0,1,0,1,0,0
4749494,5.254541,3.3563964,1,0,1,0,1,0,0
4759523,5.2497067,3.3612304,1,0,1,0,1,0,0
4769451,5.2480955,3.3322265,1,0,1,0,1,0,0
4779439,5.254541,3.3338377,1,0,1,0,1,0,0
4789430,5.2577634,3.3322265,1,0,1,0,1,0,0
4799465,5.2513185,3.3322265,1,0,1,0,1,0,0
4809530,5.2513185,3.3563964,1,0,1,0,1,0,0
4819508,5.21748,3.3290038,1,0,1,0,1,0,0
4829498,5.2480955,3.3547852,1,0,1,0,1,0,0
4839516,5.2513185,3.3338377,1,0,1,0,1,0,0
4849507,5.2529297,3.3322265,1,0,1,0,1,0,0
4859496,5.2609863,3.3596191,1,0,1,0,1,0,0
4869522,5.235205,3.3531737,1,0,1,0,1,0,0
4879449,5.2464843,3.3563964,1,0,1,0,1,0,0
4889478,5.24165,3.3306153,1,0,1,0,1,0,0
4899487,5.2497067,3.3322265,1,0,1,0,1,0,0
4909458,5.243262,3.3370605,1,0,1,0,1,0,0
4919460,5.2513185,3.3338377,1,0,1,0,1,0,0
4929466,5.2464843,3.3322265,1,0,1,0,1,0,0
4939501,5.2464843,3.3563964,1,0,1,0,1,0,0
4949463,5.230371,3.3306153,1,0,1,0,1,0,0
4959495,5.243262,3.3322265,1,0,1,0,1,0,0
4969527,5.2464843,3.3322265,1,0,1,0,1,0,0
4979549,5.240039,3.3596191,1,0,1,0,1,0,0
4989552,5.2513185,3.3322265,1,0,1,0,1,0,0
4999548,5.254541,3.3612304,1,0,1,0,1,0,0
5009518,5.2464843,3.3596191,1,0,1,0,1,0,0
5019529,5.244873,3.3306153,1,0,1,0,1,0,0
5029525,5.2464843,3.3322265,1,0,1,0,1,0,0
5039495,5.230371,3.3370605,1,0,1,0,1,0,0
5049487,5.230371,3.3322265,1,0,1,0,1,0,0
5059555,5.243262,3.3563964,1,0,1,0,1,0,0
5069560,5.2529297,3.3322265,1,0,1,0,1,0,0
5079581,5.2529297,3.3322265,1,0,1,0,1,0,0
5089540,5.254541,3.3531737,1,0,1,0,1,0,0
5099540,5.2464843,3.3322265,1,0,1,0,1,0,0
5109592,5.243262,3.3290038,1,0,1,0,1,0,0
5119589,5.2271485,3.3547852,1,0,1,0,1,0,0
5129615,5.2335935,3.3515625,1,0,1,0,1,0,0
5139578,5.2368164,3.3322265,1,0,1,0,1,0,0
5149577,5.231982,3.3563964,1,0,1,0,1,0,0
5159596,5.22876,3.3290038,1,0,1,0,1,0,0
5169605,5.235205,3.3354492,1,0,1,0,1,0,0
5179546,5.2513185,3.3515625,1,0,1,0,1,0,0
5189543,5.2464843,3.3580077,1,0,1,0,1,0,0
5199536,5.2529297,3.3290038,1,0,1,0,1,0,0
5209565,5.254541,3.3306153,1,0,1,0,1,0,0
5219527,5.2529297,3.3273926,1,0,1,0,1,0,0
5229528,5.244873,3.3515625,1,0,1,0,1,0,0
5239583,5.2464843,3.3322265,1,0,1,0,1,0,0
5249306,5.24165,3.3612304,1,0,1,0,1,0,0
5259309,5.2335935,3.3370605,1,0,1,0,1,0,0
5269494,5.2368164,3.3338377,1,0,1,0,1,0,0
5279548,5.2384276,3.3306153,1,0,1,0,1,0,0
5289546,5.206201,3.3547852,1,0,1,0,1,0,0
5299573,5.2335935,3.3402832,1,0,1,0,1,0,0
5309532,5.235205,3.3322265,1,0,1,0,1,0,0
5319535,5.235205,3.364453,1,0,1,0,1,0,0
5329301,5.2335935,3.3322265,1,0,1,0,1,0,0
5339524,5.2384276,3.3580077,1,0,1,0,1,0,0
5349518,5.2368164,3.3306153,1,0,1,0,1,0,0
5359483,5.235205,3.3338377,1,0,1,0,1,0,0
5369524,5.259375,3.3596191,1,0,1,0,1,0,0
5379485,5.24165,3.3676758,1,0,1,0,1,0,0
5389494,5.244873,3.3338377,1,0,1,0,1,0,0
5399304,5.24165,3.3596191,1,0,1,0,1,0,0
5409498,5.235205,3.3306153,1,0,1,0,1,0,0
5419303,5.2335935,3.3306153,1,0,1,0,1,0,0
5429302,5.235205,3.3290038,1,0,1,0,1,0,0
5439302,5.2384276,3.364453,1,0,1,0,1,0,0
5449300,5.2480955,3.3515625,1,0,1,0,1,0,0
5459304,5.2368164,3.3306153,1,0,1,0,1,0,0
5469302,5.230371,3.3354492,1,0,1,0,1,0,0
5479307,5.2529297,3.3322265,1,0,1,0,1,0,0
5489303,5.2529297,3.3563964,1,0,1,0,1,0,0
5499300,5.2529297,3.3596191,1,0,1,0,1,0,0
5509304,5.2368164,3.3290038,1,0,1,0,1,0,0
5519302,5.2094235,3.3563964,1,0,1,0,1,0,0
5529305,5.2078123,3.3322265,1,0,1,0,1,0,0
5539301,5.215869,3.3306153,1,0,1,0,1,0,0
5549311,5.2384276,3.3435059,1,0,1,0,1,0,0
5559300,5.254541,3.3563964,1,0,1,0,1,0,0
5569304,5.24165,3.3322265,1,0,1,0,1,0,0
5579300,5.240039,3.3273926,1,0,1,0,1,0,0
5589301,5.2384276,3.3338377,1,0,1,0,1,0,0
5599303,5.2335935,3.3596191,1,0,1,0,1,0,0
5609302,5.2368164,3.3225586,1,0,1,0,1,0,0
5619308,5.231982,3.3322265,1,0,1,0,1,0,0
5629303,5.220703,3.3563964,1,0,1,0,1,0,0
5639310,5.256152,3.3322265,1,0,1,0,1,0,0
5649310,5.254541,3.3580077,1,0,1,0,1,0,0
5659311,5.259375,3.3580077,1,0,1,0,1,0,0
5669310,5.235205,3.3322265,1,0,1,0,1,0,0
5679336,5.230371,3.3370605,1,0,1,0,1,0,0
5689299,5.225537,3.3547852,1,0,1,0,1,0,0
5699350,5.2335935,3.3338377,1,0,1,0,1,0,0
5709301,5.230371,3.3273926,1,0,1,0,1,0,0
5719332,5.243262,3.3515625,1,0,1,0,1,0,0
5729301,5.24165,3.3322265,1,0,1,0,1,0,0
5739299,5.22876,3.3338377,1,0,1,0,1,0,0
5749312,5.2110353,3.3338377,1,0,1,0,1,0,0
5759298,5.2223144,3.3306153,1,0,1,0,1,0,0
5769299,5.256152,3.3580077,1,0,1,0,1,0,0
5779301,5.259375,3.3306153,1,0,1,0,1,0,0
5789302,5.254541,3.3306153,1,0,1,0,1,0,0
5799301,5.2384276,3.3290038,1,0,1,0,1,0,0
5809302,5.259375,3.3177245,1,0,1,0,1,0,0
5819304,5.2513185,3.3612304,1,0,1,0,1,0,0
5829310,5.2497067,3.3370605,1,0,1,0,1,0,0
5839310,5.2513185,3.349951,1,0,1,0,1,0,0
5849307,5.256152,3.3290038,1,0,1,0,1,0,0
5859313,5.254541,3.3322265,1,0,1,0,1,0,0
5869331,5.2497067,3.3306153,1,0,1,0,1,0,0
5879329,5.2529297,3.3531737,1,0,1,0,1,0,0
5889316,5.24165,3.345117,1,0,1,0,1,0,0
5899323,5.244873,3.3290038,1,0,1,0,1,0,0
5909319,5.256152,3.3306153,1,0,1,0,1,0,0
5919320,5.2464843,3.3402832,1,0,1,0,1,0,0
5929322,5.2464843,3.3354492,1,0,1,0,1,0,0
5939323,5.24165,3.3322265,1,0,1,0,1,0,0
5949326,5.235205,3.3354492,1,0,1,0,1,0,0
5959327,5.2368164,3.3322265,1,0,1,0,1,0,0
5969341,5.24165,3.3338377,1,0,1,0,1,0,0
5979330,5.215869,3.3612304,1,0,1,0,1,0,0
5989330,5.240039,3.3580077,1,0,1,0,1,0,0
5999336,5.2513185,3.3547852,1,0,1,0,1,0,0
6009336,5.2480955,3.338672,1,0,1,0,1,0,0
6019375,5.2497067,3.325781,1,0,1,0,1,0,0
6029334,5.243262,3.3515625,1,0,1,0,1,0,0
6039343,5.2513185,3.3322265,1,0,1,0,1,0,0
6049331,5.259375,3.3612304,1,0,1,0,1,0,0
6059335,5.240039,3.3306153,1,0,1,0,1,0,0
6069333,5.2497067,3.3354492,1,0,1,0,1,0,0
6079330,5.243262,3.3322265,1,0,1,0,1,0,0
6089332,5.2529297,3.3322265,1,0,1,0,1,0,0
6099338,5.2529297,3.3563964,1,0,1,0,1,0,0
6109338,5.2513185,3.3580077,1,0,1,0,1,0,0
6119332,5.2464843,3.3580077,1,0,1,0,1,0,0
6129330,5.256152,3.3306153,1,0,1,0,1,0,0
6139334,5.2529297,3.3322265,1,0,1,0,1,0,0
6149349,5.256152,3.3322265,1,0,1,0,1,0,0
6159334,5.256152,3.3338377,1,0,1,0,1,0,0
6169793,5.244873,3.3338377,1,0,1,0,1,0,0
6179478,5.243262,3.3547852,1,0,1,0,1,0,0
6189637,5.259375,3.3435059,1,0,1,0,1,0,0
6199418,5.2529297,3.3290038,1,0,1,0,1,0,0
6209405,5.2335935,3.3354492,1,0,1,0,1,0,0
6219387,5.2529297,3.3547852,1,0,1,0,1,0,0
6229371,5.2368164,3.3563964,1,0,1,0,1,0,0
6239363,5.243262,3.3563964,1,0,1,0,1,0,0
6249338,5.2609863,3.3322265,1,0,1,0,1,0,0
6259331,5.259375,3.3322265,1,0,1,0,1,0,0
6269334,5.259375,3.3322265,1,0,1,0,1,0,0
6279332,5.254541,3.3306153,1,0,1,0,1,0,0
6289340,5.2497067,3.3322265,1,0,1,0,1,0,0
6299407,5.2513185,3.3306153,1,0,1,0,1,0,0
6309333,5.259375,3.3306153,1,0,1,0,1,0,0
6319299,5.2529297,3.3290038,1,0,1,0,1,0,0
6329379,5.259375,3.3338377,1,0,1,0,1,0,0
6339355,5.2529297,3.3322265,1,0,1,0,1,0,0
6349298,5.2480955,3.3338377,1,0,1,0,1,0,0
6359299,5.2480955,3.3338377,1,0,1,0,1,0,0
6369301,5.2529297,3.3515625,1,0,1,0,1,0,0
6379299,5.2529297,3.3322265,1,0,1,0,1,0,0
6389310,5.2513185,3.3580077,1,0,1,0,1,0,0
6399299,5.2529297,3.3290038,1,0,1,0,1,0,0
6409299,5.243262,3.3322265,1,0,1,0,1,0,0
6419300,5.243262,3.3306153,1,0,1,0,1,0,0
6429299,5.2464843,3.3580077,1,0,1,0,1,0,0
6439303,5.231982,3.3515625,1,0,1,0,1,0,0
6449303,5.2480955,3.3563964,1,0,1,0,1,0,0
6459308,5.2464843,3.3338377,1,0,1,0,1,0,0
6469300,5.2497067,3.3322265,1,0,1,0,1,0,0
6479299,5.2464843,3.3322265,1,0,1,0,1,0,0
6489387,5.2529297,3.3290038,1,0,1,0,1,0,0
6499306,5.2480955,3.3306153,1,0,1,0,1,0,0
6509300,5.256152,3.3338377,1,0,1,0,1,0,0
6519300,5.2464843,3.3322265,1,0,1,0,1,0,0
6529299,5.2529297,3.3322265,1,0,1,0,1,0,0
6539299,5.2513185,3.3338377,1,0,1,0,1,0,0
