timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
1849011,1848149,396809,0.23409258,-0.1017607,-0.30301842,nan,0,1
1860167,1859333,396809,0.23706616,-0.1017607,-0.29987347,nan,0,1
1871325,1870489,396809,0.23409258,-0.10466651,-0.29358354,nan,0,1
1882465,1881630,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
1893637,1892802,396809,0.23706616,-0.10466651,-0.2967285,nan,0,1
1904783,1903948,396809,0.23409258,-0.10466651,-0.29987347,nan,0,1
1915966,1915095,396809,0.23111899,-0.1017607,-0.2967285,nan,0,1
1927255,1926296,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
1938513,1937597,396809,0.23409258,-0.10466651,-0.29358354,nan,0,1
1949754,1948851,396809,0.23409258,-0.10466651,-0.30301842,nan,0,1
1960955,1960070,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
1972263,1971262,396809,0.23706616,-0.1017607,-0.29987347,nan,0,1
1983479,1982598,396809,0.23409258,-0.1017607,-0.30930838,nan,0,1
1994713,1993812,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
2006005,2005022,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
2017247,2016339,396809,0.23409258,-0.1017607,-0.30301842,nan,0,1
2028483,2027625,396809,0.23706616,-0.1017607,-0.29358354,nan,0,1
2039733,2038790,396809,0.23706616,-0.10466651,-0.29987347,nan,0,1
2051011,2050048,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
2062254,2061385,396809,0.23706616,-0.10466651,-0.29358354,nan,0,1
2073508,2072559,396809,0.23706616,-0.10466651,-0.2967285,nan,0,1
2084743,2083864,396809,0.23706616,-0.10466651,-0.2967285,nan,0,1
2096014,2095055,396809,0.23706616,-0.1017607,-0.2967285,nan,0,1
2107695,2106861,396809,0.23706616,-0.10466651,-0.2967285,nan,0,1
2118882,2118022,396809,0.23409258,-0.1017607,-0.2967285,nan,0,1
2130031,2129196,396809,0.23706616,-0.10466651,-0.2967285,nan,0,1
2141173,2140338,396809,0.23409258,-0.10466651,-0.29987347,nan,0,1
2152315,2151479,396809,0.23706616,-0.10466651,-0.2967285,nan,0,1
2163514,2162619,396809,0.23409258,-0.1017607,-0.2967285,nan,0,1
2174792,2173826,396809,0.23409258,-0.10466651,-0.29987347,nan,0,1
2186067,2185174,396809,0.23409258,-0.1017607,-0.29987347,nan,0,1
2197276,2196376,396809,0.23409258,-0.10466651,-0.2967285,nan,0,1
2208546,2207631,396809,0.23409258,-0.10466651,-0.2967285,nan,0,1
